DrugGEN_MOL_ID,SMILES,DOCKING_SCORE
CDK2_03_002888,Nc1ccc(Oc2cccc(NC(=O)Nc3ccc(N)c(C(F)(F)F)c3)c2)cn1,-8.368
CDK2_01_000333,Cc1ccc(-n2nc(C)c(NC[C@H](O)C[NH3+])c2C)cc1,-8.364
CDK2_02_000885,COc1ccc2cnc(Nc3ccc(N4CC[NH2+]CC4)c(F)c3)nc2c1C1CCCC1,-8.363
CDK2_01_007527,CNc1ccc2[nH]c3c(C)cc4ccc(NCC[NH+]5CCCCC5)cc4c3c2c1,-8.362
CDK2_03_000927,CNc1cc2c(cc1NC)-c1oc3ccccc3c1C=C(N)O2,-8.362
CDK2_01_000323,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)ncc1F,-8.361
CDK2_03_001825,CCn1cnc2c(Nc3cccc(OC)c3)nc(NCC[NH3+])nc21,-8.360
CDK2_02_000361,c1cnc2[nH]cc(-c3ccnc(N4CCOCC4)n3)c2c1,-8.359
CDK2_03_000898,CNC(=O)N1C[C@H]2C[C@@H](c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)C[C@H]2C1,-8.358
CDK2_03_000658,C[C@@H](Oc1cc(-c2cc(-c3cc(C[NH+](C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,-8.358
CDK2_02_000512,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)[O-])cc3)nc1-2,-8.356
CDK2_02_000605,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)NC4CCCC4)cc3)nc1-2,-8.356
CDK2_02_000956,O[C@H]1CC[C@@H](c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,-8.354
CDK2_02_000779,CN(C)S(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.352
CDK2_03_000295,CNc1ccccc1-c1ccnc2[nH]c(C3CC[NH2+]CC3)cc12,-8.350
CDK2_01_009177,O=C1NC(=S)S[C@@H]1Cc1cc2ccccc2[nH]1,-8.350
CDK2_01_000135,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCC[C@@H]3C(N)=O)cc2n1,-8.349
CDK2_01_003333,N[C@H](CN1[C@@H]([NH3+])c2ccccc2[C@@H]1[NH3+])C(=O)Nc1sc2c(c1[C@H]([NH3+])NCc1ccco1)CCCC2,-8.349
CDK2_01_000326,C[N@H+]1CCc2sc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2C1,-8.347
CDK2_03_002329,CC(C)S(=O)(=O)N1CCC[C@@H](c2cc3c(-c4cccc(NCc5ccccc5)n4)c(N)cnc3[nH]2)C1,-8.344
CDK2_02_001235,CCc1cccc([C@@H](C)Nc2cc(C3CC3)[nH]n2)c1,-8.341
CDK2_02_000426,C[N@H+]1CCC[C@@H](COc2cccc(-c3ccnc(Nc4cccc(N[C@H](O)C(F)(F)F)c4)n3)c2)C1,-8.337
CDK2_03_002487,CCNC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)c1,-8.336
CDK2_01_005976,Cc1cc(N)c(C)c2ccc(-c3ccc(N)c(O)c3)cc12,-8.336
CDK2_03_000710,Nc1ccc(C[NH2+]C[C@H]2c3cc(F)ccc3[C@@H](O)N[C@@H]2O)cc1O,-8.335
CDK2_03_000019,Fc1ccc(-n2c3ccccc3c3cnc(Nc4ccc(N5CC[NH2+]CC5)cn4)nc32)cc1,-8.335
CDK2_02_001335,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(N[C@@H]3CCC[C@@H]([NH3+])C3)nc12,-8.334
CDK2_03_002996,O=c1[nH]ccc2c3cnc(Nc4ccc(N5CC[NH2+]CC5)cn4)nc3n(C3CCCC3)c12,-8.334
CDK2_01_004863,CCCn1c(O)c2nc(CCc3ccccc3)[nH]c2c1O,-8.332
CDK2_01_006716,COc1cnc(Nc2cnn(C)c2)nc1N[C@@H]1[C@H]2CC[C@H](C2)[C@H]1C(N)=O,-8.332
CDK2_03_002430,c1ccn2ncc(-c3ccnc(NCCC[NH+]4CCOCC4)n3)c2c1,-8.330
CDK2_03_000306,FC(F)(F)c1cccc(-n2c3cnccc3c3c[nH+]c(Nc4ccc(N5CC[NH2+]CC5)cn4)cc32)c1,-8.330
CDK2_03_002404,O=C(CCc1cnccc1-c1cnn(Cc2ccccc2)c1)Nc1ccc(C[NH+]2CCOCC2)cc1,-8.326
CDK2_01_006769,CC(=O)Nc1cc(-c2ccccc2N(C)C)cn2c(-c3ccccc3)cnc12,-8.324
CDK2_03_000391,c1ccc2c(c1)c1cnc(Nc3ccc(N4CC[NH2+]CC4)cn3)nc1n2C1CCOCC1,-8.324
CDK2_01_002559,Oc1cccc([C@H]2[NH2+]CCc3c2oc2ccccc32)c1,-8.322
CDK2_01_000720,Cc1ccc([C@@H](O)[C@H]([NH3+])c2ccc(CC[C@@H]([NH3+])C3CCCC3)cc2)cc1,-8.319
CDK2_03_001309,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CC[N@H+](CC4CCOCC4)C3)cc12,-8.319
CDK2_02_000223,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,-8.317
CDK2_03_000891,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)ncc1CC2,-8.317
CDK2_01_002146,COc1ccccc1CNc1nc(N)nc2c1ncn2C(C)C,-8.317
CDK2_03_000172,CNc1cccc2c1[C@@H](c1ccc(N)c(N)c1)C(C#N)=C(N)O2,-8.314
CDK2_03_002036,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,-8.314
CDK2_03_000562,CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(N[C@H]3CC[C@@H]([NH3+])CC3)nc21,-8.314
CDK2_01_002544,Nc1ccc(Cc2cc(Cc3cccc(N)c3)c3ncccc3c2)cc1,-8.313
CDK2_03_002104,CC(C)c1cnc(NC(=O)Nc2ccccc2)s1,-8.312
CDK2_01_006075,O=c1[nH]c(=O)c2c3ccccc3n(-c3cccc(C(F)(F)F)c3)c2[nH]1,-8.311
CDK2_01_006849,CNc1ccc(-c2cc([C@H]([NH3+])NC[C@@H](C)[NH3+])[nH]n2)cc1,-8.310
CDK2_03_000278,CCC(=O)N1CC[C@@H](c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,-8.309
CDK2_01_009176,C[NH+](C)CCNc1ncnc2c1ncn2C1CCCC1,-8.309
CDK2_03_002568,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CC[N@H+](C[C@H]4CCCOC4)C3)cc12,-8.308
CDK2_03_002566,c1ccc2c(c1)c1cnc(Nc3ccc(N4CC[NH2+]CC4)cc3)nc1n2C1CCCC1,-8.308
CDK2_02_000055,CNc1ccc(CC(=[NH2+])Nc2cc(C3CCC3)[nH]n2)cc1,-8.308
CDK2_02_000861,CCCn1c(=O)ccc2cnc(Nc3ccccc3)nc21,-8.307
CDK2_03_001878,O=c1cc(C[NH2+]C[C@H]2c3cc(F)ccc3[C@@H](O)N[C@@H]2O)cc[nH]1,-8.306
CDK2_01_000236,CCn1c(N2CCC[C@@H]([NH3+])C2)[nH+]c2cn(Cc3nc(C)cc4ccccc34)c(O)c21,-8.305
CDK2_03_001331,CCN1CC[NH+](Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)cn2)CC1,-8.303
CDK2_01_008504,Nc1ncc(-c2cc(N3C[C@H]4C[C@@H]3CO4)nc(N3CCC3)n2)cc1C(F)(F)F,-8.302
CDK2_01_007600,Cc1[nH]nc(N)c1-c1nc2cc(F)c(CO)cc2s1,-8.300
CDK2_01_000266,O[C@@H]1CCn2c([nH+]c3ccccc32)[C@H]1[C@@H](O)Nc1ccccc1F,-8.299
CDK2_03_001468,c1cnc2c(c1)c1cnc(Nc3ccc(N4CC[NH2+]CC4)cc3)nc1n2C1CCCC1,-8.298
CDK2_01_008052,Cc1cn2c([nH+]1)CN(C(=O)c1cccc(C(F)(F)F)c1N)CC2,-8.298
CDK2_03_002574,COc1cc(F)ccc1-c1ccnc2[nH]c([C@@H]3CC[C@@H]([NH2+][C@@H](C)O)C3)nc12,-8.295
CDK2_02_001303,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CC[NH2+]CC4)cn3)nc12,-8.294
CDK2_03_003024,COc1ccc(CCNc2nc(C)nc3c2ncn3C(C)C)cc1,-8.293
CDK2_03_001519,CC(C)c1ncnc2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCOCC3)nc12,-8.292
CDK2_03_002267,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCCC[NH3+])nc12,-8.291
CDK2_01_006365,C[NH+](C)CCN1C(=O)c2c(c(-c3ccc(O)cc3)nc3cnc4ccccc4c23)[C@H]1O,-8.290
CDK2_03_001273,Cn1cnc2c(NCc3ccccc3)ncnc21,-8.288
CDK2_01_006572,O=c1[nH]c(-c2ccccc2)nc2ccccc12,-8.288
CDK2_03_001983,CC(C)COc1nc(Nc2ccc3nc[nH]c3c2)ncc1C(F)(F)F,-8.288
CDK2_02_001042,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@@H]([NH3+])CC3)nc3ncnn23)cc1,-8.288
CDK2_03_002114,C[C@@H]1CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CC[NH+](C)CC6)cn5)ncc4F)cc3n21,-8.285
CDK2_02_001365,COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC,-8.285
CDK2_03_001381,CCn1cnc2c(Nc3cccc(F)c3)nc(NCC[NH3+])nc21,-8.284
CDK2_02_000969,COc1ccc(F)cc1-c1c(F)cnc2[nH]c([C@H]3CC[N@H+]([C@H]4CC[C@@H](C(=O)[O-])CC4)CC3)cc12,-8.282
CDK2_01_009095,Nc1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)cc(=O)[nH]2)cc1N,-8.282
CDK2_01_008872,NC(=[NH2+])NC(=O)Nc1cc(N)cc(CCc2ccc(N)cc2)c1,-8.279
CDK2_03_002691,Nc1cnc2[nH]c([C@@H]3CCC[NH2+]C3)cc2c1-c1cccc(NCC2CCOCC2)n1,-8.277
CDK2_02_000312,Nc1nc(Nc2ccc(S(=O)(=O)N[C@H](O)C[NH3+])cc2)nc([C@H](O)c2c(F)cccc2F)n1,-8.276
CDK2_02_001110,CNC(=O)C[N@H+]1CC[C@H](Nc2ncc(N)c(-c3c[nH]c4ccccc34)n2)CC1,-8.275
CDK2_03_001861,CC(=O)N[C@@H]1CCC[C@@H](C(=O)Nc2cc(-c3cnn4c3OCCC4)c(N)cn2)C1,-8.274
CDK2_01_002424,Nc1nc2c(ncn2CCCCCC(F)(F)P(=O)([O-])[O-])c(=O)[nH]1,-8.272
CDK2_01_008651,c1ccc2c(c1)[nH]c1cc[nH+]c(NC3CCCCC3)c12,-8.272
CDK2_02_000176,O=C(Cc1ccc(Cc2cccs2)cc1)Nc1cc(C2CC2)[nH]n1,-8.272
CDK2_01_004719,N/C1=N/C(=O)c2cccc3cccc(c23)[C@H]([NH3+])N1CC[NH2+]CCN1[C@@H]([NH3+])c2cccc3cccc(c23)[C@@H]1[NH3+],-8.271
CDK2_03_001587,CCN(CC)c1cc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)ccn1,-8.268
CDK2_02_000753,Nc1ccc([C@@H](O)Nc2cc(C3CC3)[nH]n2)cc1N,-8.268
CDK2_02_000342,Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2,-8.267
CDK2_02_000827,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(N)c5)ncnc43)C2)n1,-8.266
CDK2_03_001317,C[NH+](C)C[C@@H](O)COc1ccc(Nc2cc(Nc3ccccc3N)ncn2)cc1,-8.266
CDK2_01_002855,CNc1cccc(C[C@@H]([NH3+])Cc2cc([C@H]([NH3+])c3ccc(O)cc3)c(N)c3cc(NC)ccc23)c1,-8.265
CDK2_01_008750,CCC(CC)Cc1cc(CCONC(N)=[NH2+])cc([C@H]([NH3+])c2ccccc2)c1,-8.265
CDK2_03_001663,CC(C)CCNc1nc(N)nc2c1ncn2C(C)C,-8.264
CDK2_03_000456,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+](CCN4CCOCC4)CC3)cc12,-8.264
CDK2_02_001467,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,-8.263
CDK2_02_000842,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2)CC1,-8.262
CDK2_01_000704,CNc1ncnc2c1ncn2[C@H]1CO[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)C1,-8.262
CDK2_03_003047,CC(C)c1ncnc2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@@H]3CCCC[C@H]3[NH3+])nc12,-8.262
CDK2_01_002763,CC(C)CCC[C@@H](C)CCC[C@@H](C)CC[NH2+]Cc1ccc([C@H]2N[C@H](C[NH3+])[C@H](N)[C@H]2[NH3+])cc1,-8.262
CDK2_01_005586,CCc1nc2ccccc2c(=O)[nH]1,-8.262
CDK2_03_001744,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+](Cc4ccncc4)CC3)cc12,-8.261
CDK2_03_003073,Nc1nc(-c2cccc(CC(=O)[O-])c2)c2nc[nH]c2n1,-8.261
CDK2_02_001264,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)[C@H]1CC[N@H+](C)CC1)C2(C)C,-8.261
CDK2_02_000803,Cc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,-8.258
CDK2_03_000104,CCCC(=O)N1CCC[C@@H](c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,-8.258
CDK2_01_003216,Nc1nn(CC(=O)NCC(=O)[O-])c2nc(-c3ccccc3)cc(C(F)(F)F)c12,-8.258
CDK2_03_002726,Cc1ccc(NC(=O)CSc2cccc(-c3cnc4[nH]ccc4c3)c2)cc1C(F)(F)F,-8.255
CDK2_02_000621,COc1ccc(C[C@@H](O)Nc2ncnc3ccc(N4CCC[C@@H]4C(=O)[O-])cc23)cc1,-8.255
CDK2_03_002320,CCn1cnc2c(Nc3ccc(F)cc3)nc(NCC[NH3+])nc21,-8.255
CDK2_03_002092,Cc1ccc(Nc2cc(NC3CC3)n3ncc(C)c3n2)cc1NC(=O)[C@@H](C)O,-8.255
CDK2_03_001767,N[C@@H]1Oc2cc3ccccc3c3c4c(cc1c23)NCN4,-8.253
CDK2_03_000449,c1ccc2c(c1)c1cnc(Nc3ccc(N4CC[NH2+]CC4)cc3)nc1n2C1CCCCC1,-8.253
CDK2_03_002516,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3C[C@@H]4CN(S(C)(=O)=O)C[C@@H]4C3)cc12,-8.253
CDK2_01_002650,Cc1cc(C)c2nc(N(Cc3ccc[nH+]c3)[C@H](O)c3cccs3)sc2c1,-8.252
CDK2_03_000568,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+](Cc4cccnc4)CC3)cc12,-8.251
CDK2_03_000072,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+](Cc4ccc(N[C@@H](C)O)cc4)CC3)cc12,-8.251
CDK2_03_002585,CCn1cnc2c(Nc3ccc(OC)cc3)nc(NCC[NH3+])nc21,-8.250
CDK2_01_003124,[NH3+]C[C@@H]1N[C@@H]([NH3+])c2cc(Nc3ccc4c(c3)[C@H]([NH3+])N[C@H]4[NH3+])ccc21,-8.249
CDK2_01_005027,C[C@@H](O)c1cccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,-8.249
CDK2_01_006594,NC(=[NH2+])c1cccc(S(=O)(=O)NCCC(=O)Nc2cccc(C(=O)[O-])c2)c1,-8.248
CDK2_03_002717,[NH3+]CC1CCN(c2ccc(Nc3ncc4c5cccc(F)c5n(C5CCCC5)c4n3)nc2)CC1,-8.247
CDK2_01_002990,CCCCCOc1c(OC)cc(N[C@H](C)CCC[NH2+][C@H](C)CCC[NH3+])c2nccc(CC)c12,-8.245
CDK2_02_001041,CCCCNC(=O)N1CCc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,-8.245
CDK2_03_002722,COCCc1cc(-c2ccnc3[nH]c([C@H]4CC[N@@H+](CC(=O)N(C)C)CC4)cc23)ccc1O,-8.245
CDK2_02_000335,NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2[nH]ncc12,-8.244
CDK2_01_005456,CCc1ccc(NC(=O)[C@H](O)[C@H]([NH3+])Cc2ccccc2)cc1,-8.244
CDK2_03_002194,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@@H]([NH2+]CCCC(=O)[O-])CC3)cc12,-8.242
CDK2_03_000467,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCC[N@H+](C)C3)cc12,-8.242
CDK2_01_004297,N=C(N=C(N)N)[NH+]=C(N)Cc1ccccc1Cc1ccc(N)cc1,-8.241
CDK2_03_000981,Nc1ccc(F)c(-c2ccnc3[nH]c(C4CC[NH2+]CC4)cc23)c1,-8.241
CDK2_03_000809,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+]([C@@H](C)[O-])CC3)cc12,-8.238
CDK2_02_001445,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CC[NH+](C)CC4)cn3)ncc1CC2,-8.238
CDK2_03_001026,NC(=O)N1CCC(Nc2ncc(N)c(-c3n[nH]c4ccccc34)n2)CC1,-8.237
CDK2_02_001232,CCOc1nc(Nc2ccc(S(=O)(=O)N3CCN(S(N)(=O)=O)CC3)cc2)ncc1F,-8.236
CDK2_01_007566,Cn1cc(-c2ccc3nc(NC(=O)c4ncccn4)cn3n2)c(-c2ccc(F)cc2)n1,-8.236
CDK2_03_001961,C[NH+]1CCN(c2ccc(Nc3nc(N)c(C(=O)Nc4c(N)cccc4N)s3)cc2)CC1,-8.234
CDK2_01_004447,Cc1nc2cccc(-c3cc4c([nH]3)CC[NH2+][C@@H]4O)c2nc1N[C@H](C)C(F)(F)F,-8.233
CDK2_01_003762,Nc1cc(N)c2nc(-c3cc(N)c(N)c4ccccc34)[nH]c2c1,-8.233
CDK2_02_000514,NC(=O)c1nn(CCC[NH3+])c2c1CCc1cnc(Nc3ccccc3)nc1-2,-8.231
CDK2_01_006251,N[C@@H]([NH3+])[C@@H]1CCC[N@H+](CCc2ccc(O)cc2[C@H]([NH3+])c2cccc(O)c2)C1,-8.229
CDK2_01_001231,OC[C@H]1O[C@@H](n2cnc3c(NCCCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@H]1O,-8.229
CDK2_02_000113,O=C(NC1CCCCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,-8.228
CDK2_02_000725,COc1ccc2cnc(Nc3ccc(N4CC[NH2+]CC4)cc3)nc2c1C1CCCC1,-8.227
CDK2_01_009518,NC(=O)c1ccc(NCc2cccc(N)c2)cc1,-8.225
CDK2_02_000402,C[C@@H]1CC[C@@H](C(=O)Nc2nnc(SCc3ncc(C(C)(C)C)o3)s2)C[NH2+]1,-8.224
CDK2_02_001003,CNc1nc(C)c(-c2ccnc(Nc3cccc(NO)c3)n2)s1,-8.223
CDK2_03_003109,CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)[O-])cc4)n3)c2c1,-8.222
CDK2_02_001451,Cc1nn([C@H]2CC[N@H+]([C@@H](C)O)CC2)cc1Nc1ncc(N)c(-c2cnc3ccccn23)n1,-8.222
CDK2_03_001061,C[C@@H]1CN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nn2)C[C@@H](C)[NH2+]1,-8.220
CDK2_02_001064,Nc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1N,-8.219
CDK2_03_000959,O=C(c1cnc(Nc2ncc3c4ccccc4n(C4CCCC4)c3n2)s1)N1CC[NH2+]CC1,-8.218
CDK2_03_003070,CCOc1nc(Nc2ccc3nc[nH]c3c2)ncc1C(F)(F)F,-8.216
CDK2_01_008353,CCCCNC(=O)c1[nH]c(=S)n2c1[n-]c(=O)c1ccccc12,-8.215
CDK2_02_000693,Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2)n1,-8.215
CDK2_03_001594,COc1ccc(-c2cc(C3CC3)nc3sc(C(N)=O)c(N)c23)cc1,-8.215
CDK2_01_009317,COc1ccc(CNc2n[nH+]c(N3CCC(O)CC3)c3ccc(C)cc23)cc1N,-8.213
CDK2_03_001851,Fc1cccc(CNc2nc(-c3ccnc4[nH]c(C5CC[NH2+]CC5)cc34)c(F)cc2F)c1,-8.213
CDK2_01_005626,O=C1C[C@H](c2ccccc2)N2N=C(N3[C@H](O)CC[C@H]3O)NC2=N1,-8.213
CDK2_03_000293,O=C(Cc1cccc2cnccc12)Nc1ncc(C2CCC2)s1,-8.212
CDK2_01_008581,COc1cccc2cc(CCC(=[NH2+])NC(N)=[NH2+])n(Cc3ccccc3)c12,-8.212
CDK2_02_000434,NC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@@H]([NH3+])CC3)nc3c2ncn3C2CCCC2)cc1,-8.210
CDK2_01_009584,FC(F)(F)c1cc(-c2cccs2)n[nH]1,-8.209
CDK2_01_008782,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C(F)(F)F)c2)C[C@H]1C,-8.206
CDK2_03_002098,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CCC[N@H+]3C)cc12,-8.206
CDK2_02_000743,CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,-8.205
CDK2_01_008905,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@@H]([NH2+][C@H](CC(C)C)C(=O)[O-])CC3)cc12,-8.205
CDK2_03_000561,c1csc(Cn2c3ccccc3c3c[nH+]c(Nc4ccc(N5CC[NH2+]CC5)cn4)cc32)c1,-8.204
CDK2_02_001115,c1ccc2ncc(CCNc3nccc(-c4ccnc5ncccc45)n3)cc2c1,-8.203
CDK2_03_003126,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,-8.203
CDK2_02_000577,CC(C)(O)CSc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1F,-8.202
CDK2_03_001320,Fc1ccc2c(c1)-c1ccnc3[nH]c(C4CC[NH2+]CC4)c(c13)CO2,-8.200
