DrugGEN_MOL_ID,SMILES,DEEPScreen_Confidence_Score
MOL_02_004725,Cn1cnnc1-c1cc(Oc2ccc(NC(O)Nc3cccc(C(Cl)(Cl)Cl)c3)cc2Cl)ccn1,0.917
MOL_02_004447,Cc1cc(C(O)Nc2cccc(-c3ccnc4c(NC(C)O)cccc34)c2)ccc1C(Cl)(Cl)Cl,0.917
MOL_02_008564,CC(O)NC(C)c1ccc(OC2CCN(c3nc(NC4(C)CCCC4)ncc3Cl)C2)cc1,0.917
MOL_02_000919,Cc1cccc(C(O)Nc2ccc3c(c2)-c2c(c(C(N)O)nn2-c2ccc(C(O)(O)N(C)C)cc2)CC3)c1,0.917
MOL_02_004541,Nc1cnc(-c2ccc(-c3ccccc3C(O)(O)Nc3ccc(C(Cl)(Cl)Cl)nc3)cc2Cl)cn1,0.917
MOL_02_001271,COC(O)C(Cc1ccccc1)N(Cc1ccc(C)cc1)C(C)(O)O,0.917
MOL_02_006245,Cc1ccc(C(O)Nc2cc(OCCN(C)C)cc(C(Cl)(Cl)Cl)c2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12,0.917
MOL_02_005285,Cc1oc(-c2ccc(Cl)cc2)nc1CCOc1ccc(CC(Nc2ccccc2C(O)c2ccccc2)C(O)O)cc1,0.917
MOL_02_005358,COc1ccc(C2NCCc3cc(OC)c(OC)cc32)cc1,0.917
MOL_02_004677,CC(c1ccc2ccnc(N)c2c1)C(Cl)C(O)Nc1ccc(-c2ccccc2C(N)(O)O)cc1Cl,0.917
MOL_02_005462,CC(c1ccc(NC(C)(O)O)c(Cl)c1)C(O)NCc1ncc(C(Cl)(Cl)Cl)cc1N1CCCCC1,0.917
MOL_02_004770,Cc1ccc(-c2cc(CCC(O)Nc3ccc(N4CCOCC4)nc3)nn2-c2ccc(C)nn2)cc1,0.917
MOL_02_004862,COc1cccc(-c2ncccn2)c1C(O)N1CC2CC(Oc3ccc(C(Cl)(Cl)Cl)cn3)C1C2,0.917
MOL_02_000004,Cc1ccc(CN2c3cc(C(O)NCCCN4CCOCC4)ccc3C(O)c3ccccc3C2O)cc1,0.917
MOL_02_001904,Cc1cnc(C2(C(O)N3CC(C(O)(O)c4ccc(OCC(Cl)(Cl)Cl)cc4C)CC3C(O)NC3(CN)CC3)CC2)c(Cl)c1,0.917
MOL_02_005411,Cc1cc(-c2ccc3ncc(C(O)C4CC4)c(N4CCC(C(C)N(C)C)CC4)c3c2)cc(Cl)c1O,0.917
MOL_02_005340,COc1cc2c(C(O)O)cnc(C(O)c3cc(OC(C)C)ccc3Cl)c2cc1OC,0.917
MOL_02_000845,Cc1cc(C(N)O)ccc1-c1nc(C(Cl)(Cl)Cl)nc2c(-n3cnc(-c4cnn(C)c4)c3)cccc12,0.917
MOL_02_001722,Cc1cc(Cl)ccc1-c1cc(C2CC(O)NC2CO)ncc1N(C)C(O)C(C)(C)c1cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c1,0.917
MOL_02_007545,CCc1cc(C)c(NC(O)c2ccc(NC(C)C)nc2)cc1C(O)N1CCC(Cl)(c2ccc(CN)cc2)CC1,0.917
MOL_02_002831,COc1cc(Cn2c(-c3nonc3N)nc3ccccc32)ccc1C,0.917
MOL_02_003708,COc1cc(-c2nc(C3CC(C)(O)C3)n3ccnc(N)c23)ccc1Oc1cccc(Cl)c1,0.917
MOL_02_007758,COc1ccc(CCc2cc(OC)c(OC)c(OC)c2-c2ccc(Cl)c(Cl)c2)cc1,0.917
MOL_02_003884,COc1ccc(N(C(O)c2ccco2)C(c2ccc(N(C)C)cc2)C(O)NC2CCCC2)cc1,0.917
MOL_02_009138,Oc1cc(N2CCOCC2)nc(CC(O)N2CCc3c(O)cccc32)n1,0.917
MOL_02_009227,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN2CCC2)CC1,0.917
MOL_02_009395,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCCC3)CC2)c1C(N)O,0.917
MOL_02_009987,Cc1ccc(C2CC(CCN3CCOCC3)NCC2NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.917
MOL_02_009998,Cc1ccc(C2CC(CCCO)NCC2NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.917
MOL_02_009834,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)cc4)cn3CCN3CCCC3)CC2)c1Cl,0.917
MOL_02_009588,CC(C)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4CN)CC3)n2)ccn1,0.917
MOL_02_009753,COCCNCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2C(N)O)CC1,0.917
MOL_02_009243,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(Cl)(Cl)Cl)c3)cn2CCNC)CC1,0.917
MOL_02_009414,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(OC(Cl)Cl)c4)cn3CCN3CCC3)CC2)c1C(N)O,0.917
MOL_02_009425,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCC3)CC2)c1C(N)O,0.917
MOL_02_009310,OC(O)(O)Oc1ccc(OC(O)(O)O)c(OC(O)(O)O)c1OC(O)(O)O,0.917
MOL_02_009194,CC(O)NC1(c2ccc(-n3c(-c4cccnc4N)nc4ccc(-c5ccccc5)nc43)cc2)CCC1,0.917
MOL_02_009926,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C)c3)cn2CCN2CCCC2)CC1,0.917
MOL_02_009134,COCCC1CC(c2ccc(C)c(C)c2)C(NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)CN1,0.917
MOL_02_009508,NCCc1ccc(-n2cnc3cnc4ccc(CCc5cccnc5)cc4c32)cc1,0.917
MOL_02_009480,NC(O)(O)c1ccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)cc1,0.917
MOL_02_009360,Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNC(O)c2cccc(Cl)c2)cc1,0.917
MOL_02_009610,Cc1cccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)c1,0.917
MOL_02_024390,Cn1nccc1-c1ccc(C(O)NC2CNCCC2c2cccc(Cl)c2)c(Cl)c1,0.917
MOL_02_002674,COc1ccc(C(O)Nc2nc(-c3ccccc3O)cc(-c3cccc(C(O)NC(C)(C)CN)c3)c2CN)cc1,0.889
MOL_02_004405,Oc1cc(N2CCOC3CCCC32)nc(CC(O)N2CCc3c(Cl)cccc32)n1,0.889
MOL_02_003082,CC(O)Nc1ccc(NC(O)C2CCCN2CCC(O)C(Cl)(Cl)Cl)cc1,0.889
MOL_02_005313,NC1NC2(c3cc(-c4cccnc4Cl)ccc3Oc3c(Cl)cc(N4CCOCC4)cc32)c2nccn21,0.889
MOL_02_000940,CNC1(O)CC(C)(c2cc(NC(O)c3cnc(OC)cn3)ccc2Cl)NC(N)C1(C)C,0.889
MOL_02_001121,Cc1c(C(O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,0.889
MOL_02_005039,Cc1ccc2c(c1)c(-c1cnc(O)nc1O)c(C(O)O)n2Cc1ccnc(N)c1,0.889
MOL_02_004506,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1NC(O)c1ccc(-c2ccccc2)cc1,0.889
MOL_02_000822,CC(O)(CCc1ccc2c(c1)-n1nc(C(N)O)cc1C(Cl)(Cl)CO2)c1cccnn1,0.889
MOL_02_008672,Cc1ccccc1-c1ccc2c(c1)OC(CN(C)C(O)Nc1ccc(C(Cl)(Cl)Cl)cc1)C(C)CN(C(C)CO)C2(O)O,0.889
MOL_02_000824,OC(Nc1nnc(-c2ccc(Cl)cc2)o1)c1ccco1,0.889
MOL_02_006934,Cn1ncc2cc(OCC(O)Nc3ccc(-c4cnccn4)cn3)ccc21,0.889
MOL_02_008572,CC(C)C(O)C1C(O)C(O)N(c2ccc(-c3ccon3)cc2)C1c1ccccc1OC(Cl)Cl,0.889
MOL_02_006631,CCOc1cnc(C(O)Nc2ccc(Cl)c(C3(C(Cl)Cl)COCC(N)N3)c2)cn1,0.889
MOL_02_001197,OC(NCC(Cl)(Cl)Cl)Nc1cncc(-c2cnc3cc(-c4cnn(C5CCNCC5)c4)ccn23)c1,0.889
MOL_02_000054,COc1ccc2c(c1)CNc1c(nc(C)nc1Oc1ccc(NC(O)C3(C(O)Nc4ccc(Cl)cc4)CC3)cc1)N2,0.889
MOL_02_007619,COc1ccc(-c2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccn23)cc1,0.889
MOL_02_006799,CC(O)CN1C(O)C(O)C(C(O)c2ccccc2)C1c1ccc(C(C)C)cc1,0.889
MOL_02_008979,COc1cc(C2OCC3(OC4OC(CO)C(O)C(O)C4O)C(c4ccc(O)c(OC)c4)OCC23)ccc1O,0.889
MOL_02_007401,COc1cc(-c2nnc(C)n2-c2cccc(C(Cl)(Cl)Cl)c2)cc(OC)c1OC,0.889
MOL_02_003782,CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(Cl)c3)cc2)CC1,0.889
MOL_02_005043,Nc1ccc(-c2ccc3ncc4nc(O)n(-c5ccc(C(Cl)(Cl)Cl)cc5)c4c3c2)cn1,0.889
MOL_02_008533,CC(O)OCC12C(O)CC3OCC3(OC(C)O)C1C(OC(O)c1ccccc1)C13CCC(C)C1C2(O)C(O)OC3(C)C,0.889
MOL_02_007822,CCCCN(C(C)O)C1CCC(N2C(O)Cc3cc(OC)c(OC(C)C)cc3C2c2ccc(C)cc2)CC1,0.889
MOL_02_009703,CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(Cl)(Cl)Cl)n3)cn2CCN2CCC2)CC1,0.889
MOL_02_009952,Cc1ccc(C2CC(CC(O)O)NCC2NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.889
MOL_02_009738,CCc1cc(NC(O)Cc2nc(O)cc(N3CCOCC3)n2)ccc1Cl,0.889
MOL_02_009920,Cc1cnn(C)c1-c1cc(C(O)NC(CN)Cc2ccc(Cl)c(Cl)c2)oc1C,0.889
MOL_02_009828,Cc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4CN)CC3)n2)cc1C(Cl)(Cl)Cl,0.889
MOL_02_009154,CN(C)CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1,0.889
MOL_02_009947,Cc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4CN)CC3)n2)cc1Cl,0.889
MOL_02_009379,Oc1cc(N2CCOCC2)nc(CC(O)N2CCc3c(Cl)cc(Cl)cc32)n1,0.889
MOL_02_009151,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN2CCCC2)CC1,0.889
MOL_02_009505,CC(C)N(C)CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1,0.889
MOL_02_009197,CC(O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(CNC(O)c5cccc(Cl)c5)cc4)c3n2)c1,0.889
MOL_02_010055,Cc1ccc(C2(NC(O)c3cc(-c4c(Cl)cnn4C)co3)CCNCC2)cc1C,0.889
MOL_02_010047,CC1CC(O)Nc2ncnc(N3CCC(c4nc(-c5ccc(Cl)c(C(Cl)(Cl)Cl)c5)cn4CCN4CCCC4)CC3)c21,0.889
MOL_02_010001,Cc1nc2cnc3ccc(CCc4cccnc4)cc3c2n1-c1ccc(C(C)CN)cc1,0.889
MOL_02_009619,CCn1c(-c2nonc2N)nc2c(CCC(C)(C)O)nc(CN(C)C)cc21,0.889
MOL_02_009262,Nc1ccc(C2OC3CC(O)OC3C3C(O)c4ccccc4C(O)C23)cc1,0.889
MOL_02_009171,CN(C)C(O)c1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(C)(O)C3)cc2)c1-c1ccccc1,0.889
MOL_02_029767,c1ccc2c(CCN3CCN4CCC(c5ccncn5)NC34)cccc2c1,0.889
MOL_02_002482,Cc1cc(N2CCN(C(C)(O)O)C(CC(O)NCc3ccc4c(c3)OCO4)C2)nc(-n2ccnc2)n1,0.861
MOL_02_000051,Cc1cccc(CNC(O)C2CC(Cl)(CO)CN2C(O)Nc2cn(C(N)O)c3ccccc23)c1Cl,0.861
MOL_02_007613,Cc1ccc(C(O)Nc2ccc(CN3CCN(C)CC3)c(C(Cl)(Cl)Cl)c2)cc1-n1cc(-c2cnc3cccnn23)nn1,0.861
MOL_02_006952,CCCCc1nc(C)c(CO)n1Cc1ccc(NC(O)C(CN)Cc2ccccc2)cc1,0.861
MOL_02_002973,Cc1cccc(COc2ccccc2-c2cn(-c3ccc(C(O)O)cc3)cc2CN)c1,0.861
MOL_02_001147,CN1C(c2ccc(CN)cc2C(O)NCc2nnnn2C)C2C(O)CCC2N(c2cccc(C(Cl)(Cl)Cl)c2)C1O,0.861
MOL_02_007969,CC(CC(O)N1CCCC(Cc2ccc(Cl)cc2)C1)NC(O)Nc1cccc(-c2nnnn2C)c1,0.861
MOL_02_007559,Cc1c(Cn2ccnc2)n(CCNC(O)(O)c2ccc(Cl)cc2)c2ccc(CCC(O)O)cc12,0.861
MOL_02_000948,OCc1cccc(N2C(O)c3ccccc3C2(O)c2ccc3c(c2)NC(O)CO3)c1,0.861
MOL_02_003631,COc1cc2ncnc(Nc3ccc(Cl)c(C)c3)c2cc1NC(O)C(Cl)CCN1CCCCC1,0.861
MOL_02_006653,COCCNC(O)c1cccc(Nc2nc3ccccc3n3nnnc23)c1,0.861
MOL_02_006190,COc1ccccc1C(Cc1ccc(N2C(N)NC(N)NC2(C)C)cc1)C(O)Nc1ccc(C(O)(O)Cl)cc1,0.861
MOL_02_000884,COc1ccc(COCc2cc3c(-c4ccc(-n5cnc(C)c5)c(OC)c4)nnc-3n(C(C)c3ccc(Cl)cc3)c2)cc1,0.861
MOL_02_005062,CC1(Cl)CC(Cl)(Cl)C(C)(c2cc(NC(O)c3coc(C(Cl)Cl)n3)ccc2Cl)NC1N,0.861
MOL_02_001408,OC(CNc1cc(C(O)(O)N2CCOCC2)ccc1NCC1CCCO1)Nc1ccccc1Cl,0.861
MOL_02_005398,Cc1ccc(-c2ccn3c(-c4cccc(NC(O)NCC(Cl)(Cl)Cl)c4)cnc3c2)nc1,0.861
MOL_02_007378,OC(Nc1cn2nc(-c3cn(C4CC4)nc3-c3ccc(Cl)cc3)ccc2n1)c1ccncc1Cl,0.861
MOL_02_002779,NC1NC(CCl)(c2cc(CCc3ccc(OC(Cl)Cl)cn3)ccc2Cl)CC(C(Cl)(Cl)Cl)O1,0.861
MOL_02_003584,NNC(c1ccc(C(O)OCc2cnc3nc(N)nc(O)c3n2)cc1)C(Cl)(Cl)Cl,0.861
MOL_02_003366,Cn1cnc(C(O)N2CCC(c3ccccc3C(Cl)(Cl)Cl)CC2)c1,0.861
MOL_02_001570,Cc1cc(C)cc(C(O)c2c(C)n(CCN3CCOCC3)c3ccccc23)c1,0.861
MOL_02_000882,CC1CN(C(C)CO)C(O)c2cccc(NC(O)Nc3ccc4c(c3)OCO4)c2OC1CN(C)C(O)NC1CCCCC1,0.861
MOL_02_004391,COc1ccc2c(c1)CNc1c(ncnc1Oc1ccc(NC(O)C3(C(O)Nc4ccc(Cl)cc4)CC3)cc1)N2,0.861
MOL_02_002871,Cc1nc(C(C)(NC(O)c2cc(OCC(Cl)(Cl)Cl)c(C)cn2)C2CC2)no1,0.861
MOL_02_004082,Oc1ncccc1-c1c(C(O)O)n(Cc2cc3c(O)ncnc3cc2Cl)c2cc(Cl)c3ccoc3c12,0.861
MOL_02_002669,CCc1nc(C)cn1CC(O)c1cc(C(Cl)(Cl)Cl)nc2c(C(Cl)(Cl)Cl)cccc12,0.861
MOL_02_000473,Cn1ccc(COc2cc3c(cc2Cl)nc(C2CCCCC2C(O)O)n3Cc2ccc(OC(Cl)(Cl)Cl)cc2Cl)n1,0.861
MOL_02_002657,COc1cc(Cl)c(C(C)C)cc1-c1ccc(CC(Cl)(Cl)Cl)cc1CN1C(O)OC(c2cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c2)C1C,0.861
MOL_02_009860,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN(C)C)CC1,0.861
MOL_02_009377,COc1cc(NC(O)Cc2nc(O)cc(N3CCOCC3)n2)ccc1Cl,0.861
MOL_02_009907,CCCCNCCn1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.861
MOL_02_009988,CNCCn1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2C)CC1,0.861
MOL_02_009881,COCCNCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1,0.861
MOL_02_009983,Oc1cc(N2CCOCC2)nc(CC(O)Nc2cccc(C(Cl)(Cl)Cl)c2O)n1,0.861
MOL_02_009248,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC2CNC2)CC1,0.861
MOL_02_013816,CC1CC(O)c2ncnc(N3CCN(C(O)C(CCNCC4CC4)c4ccc(C(Cl)(Cl)Cl)cc4Cl)CC3)c21,0.861
MOL_02_030752,NCc1cc(N2c3ccccc3CN(CC3CCN(c4cccc5nnc(O)n45)CC3)C2O)ccn1,0.861
MOL_02_024263,Cn1nccc1-c1ccc(C(O)NC2CNCCC2c2cc(Cl)cc(Cl)c2)c(Cl)c1,0.861
MOL_02_033546,Nc1c2c(-c3cccc(Cl)c3Cl)nc(NCCN3CCOCC3)nc2nn1Cc1ccccc1,0.861
MOL_02_005543,NC(CCCNC(O)OCc1ccc(N(O)O)cc1Cl)(C(O)O)C(Cl)Cl,0.833
MOL_02_000266,OC(OC1C(OC(O)(O)O)C(OC(O)(O)O)C(OC(O)c2ccccc2)C(OC(O)(O)O)C1OC(O)(O)O)c1ccccc1,0.833
MOL_02_001319,Cc1cccc(-c2cc(NC(O)c3nc(C4CC4)ccc3Nc3cncnc3)n(CCO)n2)n1,0.833
MOL_02_000194,CC(C)(O)c1cnc2n1CC(c1cccc(Cl)c1Cl)CCC2NC(O)c1cc2c(cn1)CC1(C2)c2cccnc2NC1O,0.833
MOL_02_003038,COc1cc(Nc2nc(NC(C)c3ccccc3)n3ccnc3c2C(N)O)cc(OC)c1,0.833
MOL_02_000821,COc1ccc(CCCN2CCCC(C(O)O)C2Nc2ccccc2O)cc1,0.833
MOL_02_003851,Nc1cccc(C(O)CC2c3ccccc3NC2O)c1,0.833
MOL_02_004981,Cc1c(-c2ccccn2)nc2cc(Cl)cc(Cl)c2c1N1CC2(CCOCC2)c2ncc(N3CCOCC3)cc21,0.833
MOL_02_001618,Cc1cc(-c2ccc3ncc(C(O)C4CC4)c(Nc4ccc(NCCO)nc4)c3c2)cc(Cl)c1O,0.833
MOL_02_007169,CCc1cc(-n2ncc(-n3cnc(C(Cl)(Cl)Cl)c3)c2O)ncn1,0.833
MOL_02_004560,Cc1cnc(NC2CCC(NCC3CCC(O)CC3)CC2)cc1-c1ccc(Cl)c(NCC2CCOCC2)n1,0.833
MOL_02_002403,Cc1cc(C(C)(O)CCc2ccc3c(c2)-c2nc(C(N)O)c(C(Cl)(Cl)Cl)n2C2CC3C2)no1,0.833
MOL_02_007954,Cc1ccc(Oc2ccc(C(Cl)(Cl)Cl)cc2C(O)Nc2ccc(C(O)O)nc2)c(C)c1,0.833
MOL_02_002157,Cc1ccc(CN2CCC(N3CCOCC3)C2Cc2cccnc2)o1,0.833
MOL_02_008104,OC1CCC(C(O)Nc2cnn3ccc(N4CCCC4c4cc(Cl)ccc4Cl)nc23)C1,0.833
MOL_02_008573,Oc1ccc2c3c1OC1C4(CCC5(O)C(C2)N(CC2CC2)CCC315)OC1COC2COC4N21,0.833
MOL_02_008198,COc1ccc(C2CC(c3ccccc3C)N(c3ccc(C(N)(O)O)cc3)N2)c(OC)c1,0.833
MOL_02_003857,OC(C1CCC(O)(O)CC1)N1CCN(c2nc(C(Cl)(Cl)Cl)co2)CC1c1ccccc1Cl,0.833
MOL_02_009416,NCc1cc(NC(O)Cc2nc(O)cc(N3CCOCC3)n2)ccc1Cl,0.833
MOL_02_009499,Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(Cl)(Cl)Cl)c4)cn3CCN3CCC3)CC2)c1OCC(Cl)(Cl)Cl,0.833
MOL_02_010043,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(OC(Cl)Cl)c(Cl)c3)cn2CCN2CCC2)CC1,0.833
MOL_02_009763,COC(O)c1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCC3)CC2)cc1,0.833
MOL_02_010006,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCC3)CC2)c1CO,0.833
MOL_02_009547,OC(O)c1ccc2c(c1)C1CCCC1C(C(O)O)N2,0.833
MOL_02_010022,CC(C)CNCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1,0.833
MOL_02_010013,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCC3)CC2)c1-c1ccc(C(O)O)cc1,0.833
MOL_02_009342,COC(O)c1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN(C)C)CC2)cc1,0.833
MOL_02_009990,Oc1cc(N2CCOCC2)nc(CC(O)N2CCc3c2cccc3C(Cl)(Cl)Cl)n1,0.833
MOL_02_009228,Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CC(O)Nc2ccccc2)cc1,0.833
MOL_02_013706,CC1CC(O)c2ncnc(N3CCN(C(O)C(CCNC4CCOCC4)c4ccc(C(Cl)(Cl)Cl)cc4)CC3)c21,0.833
MOL_02_019339,OC1CC(CC(O)N2CCc3c(-c4ccncc4)cccc32)NC(N2CCOCC2)C1,0.833
MOL_02_032144,COc1ccc(Cn2ncc(NC(O)c3cc(NC(O)c4cccc(C(Cl)(Cl)Cl)c4)ccc3C)c2N)cc1,0.833
MOL_02_035890,Oc1nc(CC2c3cc(Cl)c(N4CCOCC4)cc3NC2O)nc2cc(NCCCN3CCCC3)c(Cl)cc12,0.833
MOL_02_015444,Nc1ncnc(N2CCC(CN3CCC(Cl)(Cl)C3c3ccc(Cl)cc3)CC2)c1-c1ccc(Cl)cc1,0.833
MOL_02_003237,CCC(O)OC1C(COC(O)(O)NC(O)(O)O)OC(n2cnc3c(O)nc(N)nc32)C1O,0.806
MOL_02_006314,COc1ccc(C(NNC(C)N)c2cccc(C(NNC(C)N)c3ccc(O)cc3)c2)cc1,0.806
MOL_02_002251,CC(O)c1cnc2ccc(-c3ccc(-c4ccc(O)cc4)cc3)cc2c1Nc1cccc(CCN2CCCC2)c1,0.806
MOL_02_002537,Cc1cccc2c1C(O)(O)Nc1c-2ccc2cccnc12,0.806
MOL_02_001818,Cc1ccc(NC(O)c2cccc(C(Cl)(Cl)Cl)c2)cc1Nc1ncnc2c(N)nc(N3CC(C)NC(C)C3)nc12,0.806
MOL_02_005628,Cc1ccccc1-c1nn(-c2ccc(Cl)cc2Cl)cc1CNCCCCO,0.806
MOL_02_001388,Cc1noc(C)c1-c1ccnc(COc2ccc(CCC(O)O)c(Cl)c2)c1,0.806
MOL_02_001803,COCCN(Cc1coc(-c2cccc3ccccc23)n1)C(C)(C)C,0.806
MOL_02_007623,Cn1nccc1C(O)c1c(C(N)O)nc2n1C1CC(C1)c1ccc(CCC(C)(O)c3ncccn3)cc1-2,0.806
MOL_02_003588,Cn1cc(-c2cnc3ccc(NC(O)c4ccc(Cl)cc4)nc3c2)cn1,0.806
MOL_02_001153,CCc1cnc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,0.806
MOL_02_000081,Cc1ccc(C23c4cnccc4C(O)N2CCN3C(O)c2cccnc2)cc1,0.806
MOL_02_006684,Cc1cnc(-c2ccn3c(-c4cccc(NC(O)NCC(Cl)(Cl)Cl)c4)cnc3c2)cn1,0.806
MOL_02_000511,CCCC(O)c1cnn(-c2ccc(NC(O)c3cn(CC(O)N4CCN(CCOC)CC4)c4ccc(C)cc34)cc2)c1C,0.806
MOL_02_007642,CCOc1ccc(N(CC(O)N2CCN(c3ccccc3OC)CC2)C(O)(O)c2ccc(Cl)cc2)cc1,0.806
MOL_02_000239,Cc1ccc(CN2c3c(ncnc3N3CCOCC3)NC(CC(C)C)C2O)cc1,0.806
MOL_02_005312,CC(O)OCC12C(OC(C)O)C(O)CC(C)C13OC(C)(C)C(C(OC(C)O)C2OC(O)c1ccccc1)C3OC(C)O,0.806
MOL_02_009716,Cc1ccc(C2CC(CC(N)O)NCC2NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.806
MOL_02_009809,Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC2CNC2)CC1,0.806
MOL_02_009450,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(Cl)c4)cn3CCN3CCCC3)CC2)c1C(N)O,0.806
MOL_02_009636,Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN2CCCCC2)CC1,0.806
MOL_02_009308,Cc1cnn(C)c1-c1ccc(C(O)NC2CNCCC2c2cccc(Cl)c2)cc1,0.806
MOL_02_009936,CC(C)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN2CCCC2)CC1,0.806
MOL_02_009891,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCCCC3)CC2)c1C(N)O,0.806
MOL_02_009361,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cc(CN)ccc3-4)cc2)C1,0.806
MOL_02_009566,NCc1cccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,0.806
MOL_02_009186,Cc1cc(Cl)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.806
MOL_02_009612,CCOC(O)c1cc(Cl)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.806
MOL_02_034109,CC1CC(O)c2ncnc(N3CCN(C(O)C(CCNC4CCOCC4)c4ccc(OC(Cl)(Cl)Cl)c(Cl)c4)CC3)c21,0.806
MOL_02_017028,Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(Cl)(Cl)Cl)c4)cn3CCN3CCC3)CC2)c1OC(Cl)C(Cl)Cl,0.806
MOL_02_012665,NCC(Cc1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12)c1nnc(N2CCOCC2)n1-c1ccccc1,0.806
MOL_02_006326,CC1C2Cc3ccccc3C1NC(NCN)N2,0.778
