SMILES,name,canvasUID,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
Cc1c(O)c(ccc1)NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009903,10238,346.381,2.1251,6,4,5,25,0,1,3,110.97,60.835,91.1897,41.437
c1ccc(Cl)cc1CNC(=N)C(C)(C2)Cc(c23)nccc3-c(ccc4)cc4C(=N)N,MOL_01_025906,10241,417.9339,3.9642,3,2,6,30,0,1,4,98.64,66.364,121.3942,56.904
c1cc(Cl)ccc1NC(O)C(C(C)C)c2nc(cc(n2)O)N3CCOCC3,MOL_02_009854,10242,392.8798,3.7412,5,3,6,27,0,2,3,90.74,62.445,103.8021,46.44
C1CCc(c12)ncnc2N(C3)CCCC34CCCNC4,MOL_02_026624,10244,272.3886,2.4258,2,0,1,20,0,1,4,41.05,35.251,82.2463,33.592
c1cc(Cl)c(Cl)cc1CCC2=NCN(CN2)CCc(c3)ccc(CN)c3CN,MOL_01_032249,10245,420.3786,3.3513,1,0,8,28,0,0,3,79.67,59.391,117.232,52.641
NCc1cccn1-c2c(CN)cnc(c23)cccc3,MOL_02_036021,10247,252.3143,0.9548,1,0,3,19,0,0,3,69.86,40.335,74.1178,36.95
ClC(Cl)C(Cl)(Cl)Oc(ccc1)cc1NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009532,10249,498.1878,4.3758,6,3,8,30,0,1,3,99.97,75.695,115.5497,51.152
CC(C)CCN(CCN(C)C)c(c(n1)CC)n(c12)cc(cc2)C(O)NCc(c3)ccc(c34)OCO4,MOL_02_004044,10250,481.6303,4.6901,4,1,12,35,0,1,4,75.02,71.335,137.9205,61.458
NCCCC1CCCCN1C(=O)c2cc(CN)c(cc2)CC3CCN(C(=O)N)CC3,MOL_01_028034,10252,415.5722,1.7994,2,1,7,30,0,1,3,118.68,66.501,120.9597,50.272
c1cccc(c12)n(c(n2)O)CCCCc(c3CN)nc(N)c(CN)c3-c4ccccc4,MOL_02_037364,10253,416.5187,2.9795,3,2,8,31,0,0,4,129,68.003,123.1392,57.949
C1CC1CCc(ccc(c2)CN)c2C(N)N(C3)Cc(c34)nn(c4)-c(ccn5)cc5C,MOL_01_025977,10255,402.5352,2.5552,2,0,7,30,0,1,5,85.99,58.835,121.7277,54.746
NCc1c(CN)ccc(c1)CCN(C)C(N)Cc2ccc(cc2)-c3ccccc3,MOL_01_032791,10257,388.5484,2.9716,0,0,9,29,0,1,3,81.3,58.835,123.6037,57.795
NCCC(N)Cc1ncnc(c12)cnc(c2)C(C)C,MOL_01_030503,10258,259.35,0.4809,3,0,5,19,0,1,2,90.71,40.834,76.0234,33.844
NCc1ccc(nc1)N(CC2)CCC2NC(O)NCCCc(nn3)n(c34)CCCCC4,MOL_02_037181,10259,428.5742,1.2465,4,1,9,31,0,1,4,117.15,62.834,125.1568,51.732
c1ccccc1C(O)Nc(c(C)c2)cc(c23)ccnc3O,MOL_02_006089,10260,280.3211,3.4009,3,3,3,21,0,1,3,65.38,48.835,83.2364,40.022
c1cc(CN)cc(c1C(F)(F)F)OCC(C)(CN)NC(N)c(cc2)ccc2C(F)(F)F,MOL_01_029870,10261,450.4212,2.7658,1,0,10,31,0,2,2,99.32,99.918,105.224,46.797
CCCc1ccc(cc1)NC(N)c(c2)cc(c23)nc4n(c3N)cccc4C,MOL_01_024684,10263,359.4674,4.9026,1,2,5,27,0,1,4,81.89,55.169,110.9626,52.164
FC(F)(F)c1ccc(cc1)C(N)NC(C)(CN)CCc2c(Cl)cccc2Cl,MOL_01_031846,10265,420.2993,4.7751,0,0,8,27,0,2,2,64.07,75.39,103.8025,47.187
c1ncccc1CNC(O)CN(C2O)CCN2Cc3c(C)cccc3,MOL_02_002512,10268,342.4353,2.278,3,2,7,25,0,2,3,71.86,54.667,98.4301,44.602
C1CCCCC1NC(O)NC(O)CN(CC)Cc2ccccc2,MOL_02_003840,10269,321.4576,3.2115,2,2,9,23,0,2,2,67.76,48.666,93.3689,40.271
CC(C)(C)c1cc(c(CN)cc1)NC(O)NCN(O)C2=NNC(O)CC2,MOL_01_030722,10273,366.4585,1.1662,4,5,8,26,0,2,2,138.4,63.084,101.0119,42.709
C1CCCN1CCn(c(C)c2C)c(c23)ncnc3N,MOL_02_024911,10274,259.35,1.5915,2,1,3,19,0,0,3,59.97,37.335,78.2694,33.009
CC(C)(N)c1cncn1-c2cccc(c23)cncc3,MOL_02_012478,10275,252.3143,1.1921,2,0,2,19,0,0,3,56.73,39.918,74.2029,36.181
c1cc(C)ccc1CC(N)C(O)N2CCN(CC2)c3ncnc(c34)cccc4,MOL_02_009513,10276,377.4827,3.3004,3,1,5,28,0,2,4,78.51,58.501,112.683,51.07
N=C(N)c(c1=N)cn(CC)c(c12)c(C)ccc2,MOL_01_028731,10277,228.2929,2.0319,1,2,2,17,0,0,2,78.65,39.502,67.9105,31.845
Cc1ccc(cc1)NC(N)CCc(n2)n(c(c23)cccc3)CC(N)NCc4cc(NC)ccc4,MOL_01_026671,10281,457.6137,3.6249,1,2,11,34,0,2,4,105.95,68.835,140.6422,64.937
c1ccccc1CC(C(=N)NC(C(O)O)CC(C)C)NC(=N)c(cc2)nc(c23)cccc3,MOL_01_026739,10282,433.5459,3.9811,5,4,11,32,0,2,3,125.11,74.334,124.529,57.921
COc(cc1)ccc1C(CN)C(O)Nc(c2)ccc(c23)cncc3,MOL_02_045692,10283,323.3889,1.8513,3,2,6,24,0,2,3,80.4,53.501,95.158,45.043
c1cncc(c12)cccc2C(O)NCCNCCCc3ccc(Cl)cc3,MOL_02_009709,10284,369.8878,3.4139,2,1,9,26,0,1,3,57.18,55.279,106.1266,50.046
CC(C)c1ccc(cc1)NC(N)Cn(nn2)c(N)c2C(N)Nc(c3CC)cc(CC)cc3,MOL_01_028398,10285,436.5962,4.7292,2,3,10,32,0,2,3,132.83,67.168,136.1518,58.996
c1ccccc1CC(N)C(O)N2CCN(CC2)c3ncnc(c3Cl)N,MOL_02_009376,10286,362.8571,1.9369,3,2,5,25,0,2,3,104.53,56.945,101.3823,44.198
C1CC(N)CCC1C(O)Nc(c(C)c2)cc(c23)ccnc3O,MOL_02_004488,10290,301.3834,2.3503,3,3,3,22,0,1,3,91.4,49.834,87.7502,38.685
c1cccn(c12)cc(c2CN)CN3CCN(CC3)c4ncnc(c45)n(C)nc5,MOL_02_032659,10294,376.4582,1.0066,3,0,4,28,0,0,5,81.03,56.002,110.526,49.405
c1cnccc1C(=C)Cc2ccc(cc2)Cc3ccnc(c34)cc(CN)c(c4)CN,MOL_01_027226,10295,394.5114,3.5386,2,0,7,30,0,0,4,77.82,62.003,123.1707,58.918
c1ccccc1CC(=N)CCCCCC(=N)Cc(c2)cnc(c23)cccc3,MOL_01_028122,10296,357.4913,4.6241,3,2,10,27,0,0,3,60.59,55.502,111.9215,52.11
c1ccc(C)c(c1C(C)N)NC(N)Cc2cccc(c23)cccc3,MOL_01_030805,10297,319.4433,3.5333,0,1,5,24,0,2,3,64.07,48.668,102.8002,48.208
NCc1c(CN)ccc(c1)CNCC(C)(C2)CCc(c23)c(C)c(N)c(C)c3C,MOL_01_029349,10298,380.5694,3.36,0,1,6,28,0,1,3,90.09,55.253,122.1541,53.272
NCc1cc(ccc1)-n2cncc2-c3c(N)nccc3,MOL_02_012769,10299,265.3131,1.0148,2,1,3,20,0,0,3,82.75,43.835,78.847,38.428
C1NCC12CCN(CC2)c3ccnc(n3)N,MOL_02_008513,10300,219.2862,0.2237,2,1,1,16,0,0,3,67.07,32.084,64.9959,26.542
c1cc(F)ccc1C2(C(N)(N)N2)C(N)C3CC(C3)c4cccnc4,MOL_01_027235,10302,327.3992,1.1642,1,0,4,24,0,2,4,112.89,56,90.4574,41.979
Clc1c(Cl)ccc(c1)NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009583,10303,385.2451,3.2351,5,3,5,25,0,1,3,90.74,61.057,94.064,42.905
FC(F)(F)Cc(cc1)ccc1C(N)NCCc2ccnc(c23)ccc(c3)CC,MOL_01_027891,10304,387.4413,4.9697,1,0,8,28,0,1,3,50.94,72.085,105.3496,49.001
c1cccc(c12)n(cn2)CCNC(O)N3CCN(CC3)c(cc4)cc(OC)c4-n(n5)cnc5C,MOL_02_017697,10305,462.5474,2.2145,5,1,8,34,0,1,5,96.5,71.335,133.1354,58.915
OCC1CCCN1c(nn(c23)ccc2)nc3Nc4cn(cn4)-c5ccnc(c56)cccc6,MOL_02_017351,10306,426.4738,3.3709,5,2,5,32,0,1,6,96.92,67.502,121.3778,56.692
NC(N)c1c(Cl)c(ccc1)Cn(cn2)c(c23)ncnc3N,MOL_02_031343,10307,303.7502,0.3518,3,1,3,21,0,0,3,121.66,49.946,82.1062,37.765
NCc1c(CN)ccc(c1)CCNC(N)c(c2)nn(c23)CCCN(C3N)Cc4ccc(C)cc4,MOL_01_027742,10309,462.6335,1.297,1,0,9,34,0,2,4,137.17,69.835,140.4038,62.661
CCCCCCCCC1(C(O)NC(O)NC1O)Cc2ccc(cc2)OC,MOL_02_006423,10310,366.495,4.3407,4,3,10,26,0,2,2,93.98,59.083,101.0276,43.864
C1CCC1(N)c2ccc(cc2)-n3ccnc3-c4c(N)nccc4,MOL_02_012141,10311,305.377,1.7951,2,1,3,23,0,0,4,82.75,48.085,90.3972,43.159
c1cc(F)ccc1C(N)C2CCN(CC2)CCNC(N)c3c(CN)cc(Cl)c(c3)CN,MOL_01_026502,10312,449.0077,1.2922,0,0,9,31,0,2,3,119.35,70.612,126.4621,56.018
Oc1cc(CN)c(CN)c(c12)CCCC2=O,MOL_01_026276,10313,220.2676,0.2958,2,1,2,16,0,0,2,89.34,40.502,62.9676,27.359
c1cc(C)ccc1CC(N)C(O)N2CCN(CC2)c3ncnc(c34)ccc(c4)N(C)C,MOL_02_009865,10314,420.5505,3.4626,3,1,6,31,0,2,4,81.75,64.168,127.1116,56.091
c1ccccc1C(C2C(=N)N)CN(C2)C(=N)c3c(Cl)c(C)ccc3F,MOL_01_026837,10315,358.8403,3.707,2,2,4,25,0,2,3,76.96,61.446,99.1442,45.142
NCCCn(c1)ncc1Nc(nc2)nc(c2CN)NCc3cc(ccc3)N4CCOCC4,MOL_02_022164,10316,437.5412,0.4249,4,2,10,32,0,0,4,132.17,67.002,130.1262,55.771
C1CCCCCc(c12)nc(c(CN)c2CN)N3CCN(CC3)c(cc(n4)C)n(c45)ncn5,MOL_02_018577,10317,435.5684,2.1209,4,0,4,32,0,0,5,115.01,63.336,131.7039,54.53
CN(C)c1cc(ccc1)NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009261,10321,359.4228,2.0685,5,3,6,26,0,1,3,93.98,59.168,98.883,43.986
c1coc(c12)cccc2NC(O)Cc3nc(cc(n3)O)N4CCOCC4,MOL_02_009417,10322,356.3758,1.9824,6,3,5,26,0,1,4,103.88,60.335,91.1766,43.031
c1coc(c12)cccc2NC(O)Cc3nc(cc(n3)O)N4CCOCC4,MOL_02_045791,10323,356.3758,1.9824,6,3,5,26,0,1,4,103.88,60.335,91.1766,43.031
FC(F)(F)c1cc(ccc1)NC(N)Nc(cc2)cc(F)c2Cc3cc(ncc3)-c4ncnn4C,MOL_01_026769,10324,471.4534,4.6482,3,2,8,34,0,1,4,93.68,93.419,126.2104,56.591
C1COCCN1CCNc(n2)c(CN)c(n(c23)ncc3C)Nc(cc4)ccc4CN,MOL_02_022901,10326,410.5159,0.9789,3,2,8,30,0,0,4,119.28,62.169,122.3189,52.458
c1cccc(CN)c1CNC(N)CN(C2)c3cccc4cccc2c34,MOL_01_031259,10327,332.4421,2.4444,0,0,6,25,0,1,4,67.31,49.835,103.9141,48.785
CC(=O)CC(CN)c(c1)ccc(Cl)c1CCc2ccnc(c23)cccc3,MOL_01_027504,10333,366.8838,3.9968,2,0,7,26,0,1,3,55.98,57.113,106.6396,49.979
CCc1ccc(cc1)CNC(N)CN(C(N)CC2)N=C2c3ccc(Cl)cc3,MOL_01_032820,10334,385.9335,3.477,1,0,7,27,0,2,3,79.67,56.112,112.1738,50.671
c1cc(Cl)ccc1NC(O)Cc2nc(cc(n2)O)N(CCO3)CC3C,MOL_02_010057,10335,364.8266,2.9482,5,3,5,25,0,2,3,90.74,59.112,93.6774,42.77
CCc1cnc(nc1)N(CC2)CCC2c(nn3)n(c34)cccc4Nc(c5C)ccc(n5)-n6cncn6,MOL_02_014191,10338,481.5556,2.7529,7,1,6,36,0,0,6,115.36,73.669,141.6809,62.367
COc1c(Cl)ccc(c1)NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009377,10339,380.826,2.5543,6,3,6,26,0,1,3,99.97,62.446,95.7224,43.407
c1ccccc1COC(O)(OCc2ccccc2)COCCOn(cn3)c(c34)ncnc4N,MOL_02_006805,10340,451.4751,2.8306,8,2,12,33,0,0,4,126.77,76.085,122.3213,56.542
c1cccc(F)c1N(CC2)CCN2C(=N)C3CCN(CC3)Cc4cc(ON)c(ON)c(c4)ON,MOL_01_029583,10342,473.5437,1.5979,4,4,8,34,0,0,4,139.32,80.002,128.7833,56.119
c1ccc(Cl)cc1NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009468,10343,350.8001,2.5707,5,3,5,24,0,1,3,90.74,57.279,89.2592,40.935
FC(F)(F)c1cc(ccc1)N(CC2)CCN2C(N)CCCC(N)Nc3ccc(cc3)ON,MOL_01_031146,10344,452.5163,2.8029,1,2,10,32,0,2,3,105.8,83.084,121.4884,52.668
CCn(c1)nc(c12)C(CCN)CN(C2)C(N)CCCc3ccccc3,MOL_01_027192,10345,341.4936,1.9809,1,0,8,25,0,2,3,73.1,48.667,105.4274,45.684
c1ccccc1CN(CCN(C)C)C(N)c(c2)cc(c23)c(N)n(CC)c4c3cccc4,MOL_01_025201,10348,415.5737,4.3208,0,1,8,31,0,1,4,63.45,61.002,129.9962,60.273
c1cccc(c1C)-c(cc2C(O)O)nc(c23)n(nc3)Cc4ccncc4,MOL_02_004139,10350,346.3825,2.222,5,2,4,26,0,0,4,84.06,59.502,100.2831,47.775
c1ncccc1CCCC(C2=N)C(c(cc3)ccc3CN)N2c4ccccc4,MOL_01_026980,10354,370.49,4.1959,2,1,7,28,0,2,4,66,57.001,114.425,54
c1cc(C)ccc1C(CN)C(O)Nc(c2)ccc(c23)cncc3,MOL_02_045781,10356,307.3895,2.3539,2,2,5,23,0,2,3,71.17,50.001,93.736,44.406
NCc1cc(ccc1)-n2c(C(C)C)nc(c23)cncc3,MOL_02_036005,10357,266.3409,2.4283,2,0,3,20,0,0,3,56.73,41.168,78.5753,38.016
NCc1c(CN)ccc(c1)CC(N)NCCCN2CCN(CC2)c3c(F)cccc3,MOL_01_029868,10359,414.5626,1.0486,0,0,10,30,0,1,3,96.57,65.168,123.4551,54.048
C1CCCc(c12)ccc(c2)CC(=N)CCc3nc(C(N)(N)N)nc(c34)cccc4,MOL_01_029054,10361,388.5086,3.229,3,1,6,29,0,0,4,127.69,62.086,114.6311,53.202
c1cc(C)ccc1CN(C=CN2)C(C2=N)CC(=N)NC3CCCc(c34)cc(cc4)CN(C)C,MOL_01_027978,10362,444.6149,3.2853,2,2,8,33,0,2,4,78.24,66.335,136.5531,59.679
c1ncccc1CN(C2)CCCC2n3ccnc3-c4cccc(c45)cncc5,MOL_02_031030,10363,369.4622,2.485,3,0,4,28,0,1,5,46.84,54.168,109.5667,52.583
c1cccc(OC)c1NC(O)c2c(ccc(c2)N(O)O)NC3CN(C)CCN3C,MOL_02_006930,10364,403.4754,0.5283,4,5,7,29,0,2,3,103.7,68.001,115.3484,49.831
c1ccccc1-n(c2N)nc(c2CN)C(CN)Cc(c3)c(nc(c34)cccc4)N5CCOCC5,MOL_02_024465,10365,457.5706,2.5851,3,1,7,34,0,1,5,121.24,70.669,138.2001,62.196
Nc1ncnc(c12)n(c(C)c2C)C(C3)CCN(C34)CCC4,MOL_02_016269,10366,285.3873,1.5923,2,1,1,21,0,2,4,59.97,40.001,85.3716,35.905
NCc1c(CN)ccc(c12)ccc(c2O)-c3ccccc3,MOL_01_032199,10368,278.3483,2.2012,1,1,3,21,0,0,3,72.27,46.669,86.2853,41.989
c1ccccc1C(CN2C)CC23CCN(CC3)c(ncn4)cc4N,MOL_02_025252,10370,323.4353,2.33,2,1,2,24,0,1,4,58.28,46.584,99.958,43.136
CNc(c(Cl)c1)cc(CN)c1C(=N)NC2CCN(CC2)Cc3ccccc3,MOL_01_030622,10371,385.9335,2.5605,1,2,7,27,0,0,3,77.17,56.446,115.1281,50.671
CC(C)Oc1c(N)ncnc1N(CC2)CCC2c(n3)n(CC4CNC4)cc3-c(c5)ccc(Cl)c5C,MOL_02_009503,10372,496.0475,4.1437,4,1,7,35,0,0,5,94.12,70.946,141.3737,61.605
NCc1c(CN)ccc(c1)-c(cc2)c(CCC)cc2C(=N)NC(C)CCCc3cccnc3,MOL_01_030301,10375,443.6269,4.46,2,1,12,33,0,1,3,100.81,67.669,138.7491,63.465
CNCC1CCCCN1c(cc(C)c2)n(c23)ncn3,MOL_02_031415,10376,259.35,1.8774,2,0,3,19,0,1,3,45.98,36.334,79.537,33.009
c1ccccc1CC(N)C(O)N2CCN(CC2)c3ncnc(c34)cccc4,MOL_02_009158,10378,363.4561,2.8142,3,1,5,27,0,2,4,78.51,56.834,107.6418,49.235
Clc1ccc(nc1)NC(O)(O)c(c2)ccc(c2CN)Oc(cc3)ccc3-n4ccnc4,MOL_02_003406,10379,437.8789,3.2885,5,3,7,31,0,0,4,118.45,74.53,118.6141,57.068
c1c(Cl)cc(Cl)cc1NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009431,10382,385.2451,3.2351,5,3,5,25,0,1,3,90.74,61.057,94.064,42.905
NCCNC(=N)C(CC(C)C)c1cc(ccc1)-c2ccc(cc2)-c3ccncc3,MOL_01_030585,10385,386.5325,4.0059,2,1,9,29,0,1,3,74.79,59.668,120.532,56.609
c1cccc(c12)OCCC2NC(O)CNC3CCN(CC3)c4cc(O)ncn4,MOL_02_031950,10386,385.4601,1.3445,5,2,6,28,0,2,4,102.77,61.667,107.0571,46.882
NCc1ccc(nn1)N(CC2)CCC2Nc(c3C)nc(nc3)Nc(c4)ccn(c45)cc(n5)C,MOL_02_026248,10388,444.5354,2.2072,5,2,6,33,0,0,5,122.7,68.169,130.2718,57.8
N1CCNCC1CC(=N)NC(CC2)CCC2CCN(CC3)CCC3c4cccc(c45)NCC5,MOL_01_028336,10389,452.6785,3.0221,1,2,8,33,0,1,5,75.21,59,138.7098,56.826
c1cc(CN)c(CN)cc1C(C(N)N)(CC)CCCCC(c2ccccc2)c3ccccc3,MOL_01_031345,10390,444.6547,4.486,0,0,12,33,0,1,3,104.08,66.751,140.1349,65.135
c1cnccc1CCCC2(C(O)NC(N2)O)CCCc3ccncc3,MOL_02_008091,10391,342.4353,2.3187,4,2,8,25,0,2,3,90.3,55.25,95.3912,43.833
NCc1ccc(cc1)-n(cn2)c(c23)ncnc3N,MOL_02_012801,10392,240.2639,0.3098,3,1,2,18,0,0,3,95.64,40.835,69.779,32.609
c1cccc(c12)n(cc2)-c(c(C(N)N)c3C(N)N)ccc3-n(cc4)c(c45)cccc5,MOL_02_025965,10393,396.4876,2.4802,0,0,4,30,0,0,5,113.94,64.002,115.6634,59.038
FC(F)(F)c1ccc(nc1)CCCNC(O)c2cccc(c23)nccc3,MOL_01_029720,10394,361.3609,3.374,3,1,7,26,0,1,3,58.04,71.918,91.8238,43.364
NCc1cc(ccc1)-n2c(CC)nc(c23)cncc3,MOL_02_036246,10395,252.3143,1.9658,2,0,3,19,0,0,3,56.73,39.335,74.1589,36.181
CCc1cc(ccc1)NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009714,10396,344.4082,2.8487,5,3,6,25,0,1,3,90.74,56.668,94.0966,42.635
c1cc(Cl)ccc1C(N)CCc2ncnc(c23)cccc3,MOL_01_029688,10397,297.782,3.5552,2,0,4,21,0,1,3,51.8,44.779,85.5307,41.3
c1ccc(OC)cc1NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009211,10398,346.381,1.8899,6,3,6,25,0,1,3,99.97,58.668,90.9176,41.437
Oc1cccc(c12)N(CC2)C(O)Cc3nc(cc(n3)O)N4CCOCC4,MOL_02_009138,10400,358.3917,2.1945,6,3,4,26,0,1,4,102.18,61.335,93.6174,42.498
CCc1cnc(nc1)N(CC2)CCC2c3ncn(c34)c(ncc4)Nc(c5C)ccc(n5)-n6cncn6,MOL_02_019558,10401,481.5556,3.0304,7,1,6,36,0,0,6,115.36,73.669,139.5434,62.367
c1cccc(c12)n(c(n2)O)CCCN3CCN(CC3)c(c4CN)nccc4,MOL_02_026087,10402,366.46,2.1081,3,1,6,27,0,0,4,83.44,56.335,105.9115,47.921
COc(c1)c(OC)c(OC)cc1CC(O)NC2CCN(CC2)Cc3ccccc3,MOL_02_000173,10405,400.5112,2.7355,4,1,9,29,0,1,3,63.19,61.001,114.6546,51.283
COc(cc1)c(Cl)cc1C(C2CCNCC2)NC(O)c(c3)ccc(c34)cncc4,MOL_02_031139,10407,411.9244,3.199,3,1,6,29,0,2,4,66.41,61.612,115.1534,53.579
NCc1c(CN)ccc(c1)CCNCCC(C2)CNc(c23)cccc3,MOL_01_026903,10408,338.4897,1.9781,0,1,8,25,0,1,3,76.1,48.668,107.9092,47.767
c1ccccc1CC(C(=N)NC(C)C(=N)O)NC(=N)c(c2)n(C)c(c23)ccc(Cl)c3,MOL_01_025638,10409,424.9265,3.6519,4,4,9,30,0,2,3,120.77,71.613,116.7844,54.622
c1cc(Cl)cc(c1CN)NC(N)Nc2cc(Cl)nc(c23)cccc3,MOL_01_027767,10410,362.2564,3.8742,1,2,5,24,0,1,3,88.99,54.724,101.7858,46.741
NCCC1CCN(CC1)c(c2)ncn(c23)c(nn3)O,MOL_02_031871,10411,262.3109,0.8869,4,1,3,19,0,0,3,93.09,42.334,73.4465,30.558
FC(F)(F)c1cc(ccc1)N(CC2)CCN2CCC(CCC3(C)C)c(c34)cc(CN)c(c4)CN,MOL_01_028441,10413,474.6047,4.7451,0,0,7,34,0,1,4,58.52,80.835,134.8377,57.73
C1CCCCn(c12)c(nn2)CCNC(O)N3CCN(CC3)c4ccccc4,MOL_02_022534,10414,370.4918,2.8106,3,1,6,27,0,1,4,69.45,53.334,109.2523,46.129
n1ccccc1CN(C2)C(O)N(C23)CCN(C3)Cc4ccnc(c45)cccc5,MOL_02_036865,10417,375.4668,2.9161,3,1,4,28,0,2,5,55.73,56.334,108.9042,50.296
c1cccc(c12)CC(C2)(C(C)N)NC(N)c3c(c(C)ccc3)CCCCC,MOL_01_030689,10418,365.5548,4.9484,0,0,8,27,0,2,3,64.07,51.751,115.084,51.921
c1cc(Cl)ccc1NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009090,10420,350.8001,2.5707,5,3,5,24,0,1,3,90.74,57.279,89.2592,40.935
C1CCc(c12)ncnc2N(C3)CCCC3N,MOL_02_029376,10422,218.2981,1.4801,2,0,1,16,0,1,3,55.04,30.834,65.3194,27.026
c1cccc(c12)n(CCCN)c(n2)-c(ccc3)cc3CN4CCN(CC4)c5ccccc5,MOL_02_024931,10425,425.5685,4.3677,1,0,7,32,0,0,5,50.32,61.002,131.2009,61.461
Cc1cc(ccc1)-c2cn(CCN3CCC3)c(n2)C4CCN(CC4)c5ncnc(N)c5CC,MOL_02_009323,10427,445.603,4.2537,3,1,7,33,0,0,5,76.1,63.002,136.1844,58.998
NCc1c(CN)c(CN)cc(c12)NC(N)NC2c3c(F)ccc(c3)-c4ccccc4,MOL_01_025668,10428,406.4991,1.5941,0,1,5,30,0,2,4,128.14,69.169,120.772,55.962
NCc1c(CN)cc(cc1CN)NCc(cc2)nc(c23)cccc3,MOL_01_032846,10430,321.4194,0.9413,1,1,6,24,0,0,3,102.98,51.169,99.8339,46.471
c1cc(Cl)cc(c1CN)NCc(cc2)cc(c23)NC(=O)CCC3,MOL_01_029048,10431,329.8239,2.8944,1,2,4,23,0,0,3,67.15,51.28,95.0907,42.967
CC(C)(C)c1cc(ccc1)C(N)Nc2cc(ccc2)Nc3cc(ncc3)NC(N)C4CC4,MOL_01_031054,10432,430.5884,4.8048,1,3,9,32,0,2,4,101.02,64.751,133.7389,60.789
c1cnc(O)cc1-c2cn(CCN3CCC3)c(n2)C4CCN(CC4)c5ncnc(N)c5CN,MOL_02_009668,10433,449.5519,1.0548,5,2,7,33,0,0,5,135.24,70.002,129.8251,56.063
c1cc(F)ccc1NC(=N)C(Cc2ccccc2)NC(=N)C3CCNCC3,MOL_01_031147,10435,367.463,3.1225,2,2,8,27,0,1,3,83.79,62.001,107.5984,48.193
c1cc(C)ccc1CC(N)C(O)N2CCN(CC2)c3ncnc(c34)ccc(C)c4,MOL_02_009966,10437,391.5093,3.7866,3,1,5,29,0,2,4,78.51,60.168,117.7242,52.905
C1COCCN1c(n2)ccc(c2C)Nc(nc3O)nc(c34)n(nc4)-c5ccccc5,MOL_02_030865,10438,403.4371,3.1179,6,2,4,30,0,0,5,101.22,65.336,115.7741,52.12
NC(N)CN(C)C(N)c(c(cc1)CCC(F)(F)F)c(c12)ccc(CC)c2C(F)(F)F,MOL_01_032184,10439,436.4377,4.2632,0,0,9,30,0,1,2,81.3,95.168,105.0179,45.264
NCc1cc(ccc1)-n2c(C)nc(c23)cncc3,MOL_02_012503,10440,238.2878,1.2989,2,0,2,18,0,0,3,56.73,37.835,69.6901,34.346
c1cccc(c1c23)Cc2nccc3-n(cn4)cc4C5CCNCC5,MOL_02_029936,10442,316.3996,2.2101,2,0,2,24,0,0,5,42.74,45.335,94.3175,44.704
CCc1c(N)ncnc1N(C2)CCn(c23)ccn3,MOL_02_015853,10445,244.2956,0.9991,3,1,2,18,0,0,3,72.86,37.668,71.1901,30.817
c1cnccc1CCCNC2CCN(CC2)c3nc(nc(c34)n(C)nc4)N(CC5)CCN5C,MOL_02_026041,10449,449.595,1.8018,4,0,7,33,0,0,5,78.24,62.668,136.1319,56.365
Cn1nc(C(N)N)c(c1C(C)C)CCCc2c(ON)nccc2,MOL_01_029560,10450,318.4172,1.7414,3,1,7,23,0,0,2,118,51.001,91.8869,40.337
c1cccc(c1CN)-n2cncc2-c3c(N)nccc3,MOL_02_012739,10452,265.3131,1.0148,2,1,3,20,0,0,3,82.75,43.835,78.847,38.428
n1ccnc(c12)ccc(c2)C(N)NC(N)Nc(ccc3)cc3-c4ccccc4,MOL_01_030653,10453,370.4503,3.1236,2,1,6,28,0,2,4,101.88,59.668,110.9904,54.472
Cn(c1)ncc1N2CCN(CC2O)C(NC)NCc3nccc(c34)cccc4,MOL_02_030773,10455,381.4747,1.3254,3,1,6,28,0,2,4,81.48,58.334,110.8452,49.272
OCCn(c1)ncc1Nc(nc2)nc(c2CN)NCc3cc(ccc3)N4CCNCC4,MOL_02_016394,10456,423.5147,0.3858,4,3,9,31,0,0,4,129.18,66.502,125.2842,53.936
FC(F)(F)c1c(Cl)ccc(c1)NC(O)CN(C)Cc(n2)cc(O)n(c23)ccc3,MOL_01_027983,10458,414.8093,4.0552,3,3,7,28,0,1,3,73.55,81.196,98.9258,45.426
n1ccnc(c1CN)N(C2)CCN(C23)C(CC3)c4cn(nn4)-c(ccn5)cc5C,MOL_02_014901,10460,391.4728,0.6436,5,0,4,29,0,2,5,101.88,59.001,111.792,49.152
c1ncccc1CN(CC2)CCC2N(C3)C(O)N(C34)CCC4,MOL_02_020022,10461,302.4145,1.5457,2,1,3,22,0,2,4,42.84,42.166,87.6835,36.833
