DrugGEN_MOL_ID,SMILES,DEEPScreen_Confidence_Score
MOL_02_045748,Cc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(Cl)c(Cl)c3)cn2CC[NH+]2CCCC2)CC1,0.972
MOL_02_009390,Cc1cccc2c1C[C@@H](C)N2[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.972
MOL_02_001055,CCc1ccc(-c2cc(C(Cl)(Cl)Cl)nn2-c2ccc(C(N)(O)O)c(CO[C@H](O)CC)c2)cc1,0.972
MOL_02_002086,Cc1nc([C@H]([O-])[NH2+][C@H](CC(O)O)c2ccc(-c3ccccc3)cc2)c(N)nc1N,0.972
MOL_02_045637,C[C@@H]1CN([C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,0.972
MOL_02_004628,Oc1cccc(O)c1[C@H](O)N[C@H](O)[NH2+][C@@H]1c2ccc(Cl)cc2-c2ccc(Cl)cc21,0.972
MOL_02_004163,CCOc1cccc(N2CCC(CC[NH3+])(n3cc([C@H]([NH3+])[O-])c(Nc4ccc(Cl)cc4)n3)CC2)n1,0.972
MOL_02_009395,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1[C@H]([NH3+])[O-],0.972
MOL_02_009843,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(Cl)(Cl)Cl)c3)cn2CC[NH+]2CCC2)CC1,0.972
MOL_02_000180,CO[C@H](O)Nc1cccc(CNc2cc(C(Cl)(Cl)Cl)cc3ncc(N4CC[NH+](C)CC4)cc23)c1,0.972
MOL_02_009920,Cc1cnn(C)c1-c1cc([C@H](O)N[C@H](C[NH3+])Cc2ccc(Cl)c(Cl)c2)oc1C,0.972
MOL_02_009098,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C)c3)cn2CC[NH+](CC)CC)CC1,0.972
MOL_02_031271,Oc1cccc2c1CCN2[C@H](O)C[C@H]1N[C@H]([NH+]2CCOCC2)C[C@H](O)N1,0.972
MOL_02_009926,CCc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(Cl)c(C)c3)cn2CC[NH+]2CCCC2)CC1,0.972
MOL_02_009702,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2ccccc2OCC[NH+]2CCCCC2)[nH]1,0.972
MOL_02_009151,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1C[NH3+],0.972
MOL_02_009449,Cn1cc([C@H]2[C@H](c3cn(C4CC[NH+](Cc5ccccn5)CC4)c4ccccc34)[C@H](O)N[C@@H]2O)c2ccccc21,0.972
MOL_02_001722,Cc1cc(Cl)ccc1-c1cc([C@@H]2C[C@@H](O)[NH2+][C@H]2CO)ncc1N(C)[C@H](O)C(C)(C)c1cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c1,0.972
MOL_02_004713,Cn1cc([C@H]2[C@H](c3cn(CCC[NH+](C)C)c4ccccc34)[C@@H](O)[NH2+][C@H]2[O-])c2ccccc21,0.972
MOL_02_009422,[NH3+][C@]1(c2ccc(-c3nc4n(c3-c3ccncc3)COc3cccc(Cl)c3-4)cc2)C[C@](O)(C2CC2)C1,0.944
MOL_02_003781,Cc1ccc([C@H](NC2=C(O)C(O)=C2Nc2cccc([C@H]([O-])[N@H+](C)CC(Cl)(Cl)Cl)c2O)C2(C)COC2)o1,0.944
MOL_02_001835,Cc1cc(-c2ccc3[nH+]cc([C@H](C)O)c(N[C@H]4CC[C@H](C[NH+](C)C)CC4)c3c2)cc(C)c1O,0.944
MOL_02_009998,Cc1ccc([C@@H]2C[C@@H](CCCO)[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.944
MOL_01_024540,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2ccccc2OCC[NH+]2CCCC2)[nH]1,0.944
MOL_02_004560,Cc1c[nH+]c(N[C@H]2CC[C@H]([NH2+]C[C@H]3CC[C@H](O)CC3)CC2)cc1-c1ccc(Cl)c(NCC2CCOCC2)n1,0.944
MOL_02_000239,Cc1ccc(CN2c3c(ncnc3N3CCOCC3)N[C@@H](CC(C)C)[C@H]2O)cc1,0.944
MOL_02_000344,C[C@H](O[C@@H]1C[N@H+]2[C@H](C[C@@](C)(O)[C@H]2O)[C@H]1c1ccc(Cl)cc1)c1cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c1,0.944
MOL_02_004135,CCCN(CC[NH+]1CCOCC1)c1cn(-c2ccc(C)c(C)c2)nn1,0.944
MOL_02_045806,CCc1c(N)nc[nH+]c1N1CCC(c2nc(-c3ccc(Cl)c(Cl)c3)cn2CC[N@@H+]2CCC3(COC3)C2)CC1,0.944
MOL_02_001288,O[C@H](NCc1ccccc1)c1cc(Oc2ccc(CCc3ccccn3)cc2)cc[nH+]1,0.944
MOL_02_001153,CCc1cnc2cc(-c3ccccc3)c(-c3ccc(C4([NH3+])CCC4)cc3)nn12,0.944
MOL_02_009860,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+](C)C)CC1,0.944
MOL_02_009505,CC(C)[N@H+](C)CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)[nH+]c1C1CCN(c2ncnc(N)c2C[NH3+])CC1,0.944
MOL_02_009732,Cc1cccc2c1CCCN2[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.944
MOL_02_002973,Cc1cccc(COc2ccccc2-c2cn(-c3ccc(C(O)O)cc3)cc2C[NH3+])c1,0.944
MOL_02_000940,C[NH2+][C@@]1(O)C[C@@](C)(c2cc(N[C@H](O)c3cnc(OC)cn3)ccc2Cl)N[C@@H]([NH3+])C1(C)C,0.944
MOL_02_000296,O[C@H](N1CCOCC1)N1CCn2cc([C@H]3[C@@H](c4coc5ccccc45)[C@H](O)N[C@H]3O)c3cc(Cl)cc(c32)C1,0.944
MOL_02_008246,COc1cc2ncc(C[NH3+])c(Nc3ccc(C)cc3C)c2cc1OC,0.944
MOL_02_006576,COc1cc2ncnc(Nc3c(Cl)ccc(O)c3Cl)c2cc1OC,0.944
MOL_02_004205,CC(O)(O)c1ccc(-c2ccccc2-c2cccnc2)cc1,0.944
MOL_02_000822,C[C@@](O)(CCc1ccc2c(c1)-n1nc([C@H]([NH3+])[O-])cc1C(Cl)(Cl)CO2)c1cccnn1,0.944
MOL_02_009886,Cc1cc(-c2cn(CC3C[NH+](CO)C3)c(C3CCN(c4ncnc(N)c4C(C)C)CC3)[nH+]2)ccc1Cl,0.944
MOL_02_002779,[NH3+][C@@H]1N[C@@](CCl)(c2cc(CCc3ccc(OC(Cl)Cl)cn3)ccc2Cl)C[C@@H](C(Cl)(Cl)Cl)O1,0.944
MOL_02_000081,Cc1ccc([C@@]23c4c[nH+]ccc4[C@@H](O)N2CCN3[C@H](O)c2cccnc2)cc1,0.944
MOL_02_001274,O[C@H](O[C@@H]1CC[N@H+]2CCO[C@@H]1C2)c1cn(CC(Cl)Cl)c2ccc(Cl)cc12,0.944
MOL_02_006501,Cc1c(Cc2ccccc2C(O)(O)c2ccccc2)c(-c2ccc([C@H]([O-])[NH+](C)C)cc2)nn1CC(O)O,0.944
MOL_02_009347,Cc1ccc(-c2cn(CC[NH+]3CCCC3)c(C3CCN(c4ncnc(N)c4C4CCC4)CC3)[nH+]2)cc1Cl,0.944
MOL_02_010047,C[C@@H]1C[C@@H](O)Nc2ncnc(N3CCC(c4nc(-c5ccc(Cl)c(C(Cl)(Cl)Cl)c5)cn4CC[NH+]4CCCC4)CC3)c21,0.944
MOL_02_009103,Cc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3([NH3+])CCC3)cc2)cc1,0.944
MOL_02_008829,Cc1cc(-c2nc(-c3ccc(OC(Cl)(Cl)Cl)c(Cl)c3)n3c2CCOCC3)cc(C)n1,0.944
MOL_02_010006,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1CO,0.944
MOL_02_009149,Nc1ncccc1-c1nc2ccc(Cc3ccccc3)nc2n1-c1ccc(C2([NH3+])CCC2)cc1,0.944
MOL_02_009480,NC(O)(O)c1ccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5([NH3+])CCC5)cc4)nn23)cc1,0.944
MOL_02_016956,C[C@@H]1OCc2ncnc(N3CC[NH+]([C@H]([O-])[C@H](CC(C)(C)[NH3+])c4ccc(Cl)c(Cl)c4)CC3)c21,0.944
MOL_02_009881,COCC[NH2+]CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)[nH+]c1C1CCN(c2ncnc(N)c2C[NH3+])CC1,0.944
MOL_02_009965,CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH2+]C(C)C)CC1,0.944
MOL_02_001273,C[C@H](CCC[NH+](C)C)[N@H+](C)CC[C@H](Oc1ccc(C(Cl)(Cl)Cl)cc1)c1ccccc1,0.944
MOL_02_002017,Cc1nc2ccccc2n1[C@@H]1C[C@H]2CC[C@@H](C1)[N@H+]2CCC1(c2ccccc2)CC[NH+]([C@H](CC(C)C)NC[NH3+])CC1,0.944
MOL_02_045629,[NH3+]CCC1(n2cc([C@H]([NH3+])O)c(Nc3ccc(Cl)cc3)n2)CC[NH+](Cc2cccnn2)CC1,0.944
MOL_02_007859,[O-][C@@H]([NH2+][C@@H](Cc1ccccc1)[C@@H](O)[NH2+][C@H](CO)Cc1ccccc1)c1ccc(C[NH+]2CCOCC2)cc1,0.944
MOL_02_009696,Nc1ncnc(N2CCC(c3[nH+]c(-c4cccc(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1C1CCC1,0.944
MOL_01_026927,CCCc1ccc([C@H]([NH3+])Nc2ccc(OC)nc2[C@H]([NH3+])NCC2CCOCC2)c2ccccc12,0.944
MOL_02_000536,C[C@H](Nc1nc(N2[C@@H](O)OC[C@]2(C)c2ccccc2)cc[nH+]1)c1cnn(-c2ccccc2)c1,0.944
MOL_02_009908,Cc1cccc2c1C(C)(C)CN2[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.944
MOL_02_010049,C[NH2+]CCn1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.944
MOL_02_006653,COCC[NH2+][C@H]([O-])c1cccc(Nc2nc3ccccc3n3nnnc23)c1,0.944
MOL_02_009597,CC(C)Oc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+](C)C)CC1,0.944
MOL_02_045695,CC(C)(C)O[C@H](O)N1CCC(CC[NH3+])(n2cc([C@H](N)O)c(Nc3ccc(C[NH3+])cc3)n2)CC1,0.944
MOL_02_002669,CCc1[nH+]c(C)cn1C[C@H](O)c1cc(C(Cl)(Cl)Cl)nc2c(C(Cl)(Cl)Cl)cccc12,0.944
MOL_02_004981,Cc1c(-c2ccccn2)nc2cc(Cl)cc(Cl)c2c1N1CC2(CCOCC2)c2[nH+]cc(N3CCOCC3)cc21,0.944
MOL_02_012792,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(Cl)(Cl)Cl)c3)cn2CC[NH+](C)C)CC1,0.944
MOL_02_004541,Nc1cnc(-c2ccc(-c3ccccc3C(O)(O)Nc3ccc(C(Cl)(Cl)Cl)nc3)cc2Cl)cn1,0.917
MOL_02_002297,Cc1cc2c(cc1-c1cc(CCC(O)O)ccc1OC(Cl)(Cl)Cl)N(CC(Cl)(Cl)Cl)[C@@H](O)CC2(C)C,0.917
MOL_02_045733,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc(C(Cl)(Cl)Cl)c2O)[nH]1,0.917
MOL_02_008440,CCCN(Cc1cc2c(=O)[nH]c(CO)nc2cc1C)c1ccc([C@H](O)NCc2cccc(N(O)O)c2)c(Cl)c1,0.917
MOL_02_009559,C[C@H](C[NH3+])c1ccc(-n2cnc3cnc4ccc(CCc5cccnc5)cc4c32)cc1,0.917
MOL_02_009931,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1C[NH3+],0.917
MOL_02_009959,Nc1ncnc(N2CCC(c3nc(-c4ccnc(C5CC5)c4)cn3CC[NH+]3CCC3)CC2)c1C[NH3+],0.917
MOL_02_002319,Cc1c(Cl)ccc([C@H](O)Nc2cc(N(O)O)ccc2NCC[NH3+])c1C,0.917
MOL_02_007083,C[C@@]1(c2cc(N[C@H](O)c3ncc(Cl)cc3Cl)ccc2Cl)CC(O)(O)C2(CC2)[C@@H]([NH3+])N1,0.917
MOL_02_000679,C[C@@]1(c2nc(N[C@H](O)c3ncc(OCCCl)nc3N)ccc2Cl)N[C@@H]([NH3+])OCC1(Cl)Cl,0.917
MOL_02_009414,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(OC(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1[C@H]([NH3+])[O-],0.917
MOL_02_009338,Cn1nccc1-c1coc([C@H](O)N[C@@H]2C[NH2+]CC[C@H]2c2ccc(Cl)c(Cl)c2)c1,0.917
MOL_02_006326,C[C@@H]1[C@H]2Cc3ccccc3[C@@H]1N[C@@H](NC[NH3+])[NH2+]2,0.917
MOL_02_003038,COc1cc(Nc2nc(N[C@H](C)c3ccccc3)n3cc[nH+]c3c2[C@H]([NH3+])O)cc(OC)c1,0.917
MOL_02_009026,CCn1c(-c2nonc2N)nc2c(CCC(C)(C)O)nc(C[NH2+]C)cc21,0.917
MOL_02_009491,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2CCc3c2ccc(Cl)c3Cl)[nH]1,0.917
MOL_02_009636,Cc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+]2CCCCC2)CC1,0.917
MOL_02_001382,Cc1cccc(-c2ccccc2CN2[C@@H](C(C)C)COCCC2(O)O)c1,0.917
MOL_02_003884,COc1ccc(N([C@H](O)c2ccco2)[C@H](c2ccc(N(C)C)cc2)[C@H](O)[NH2+]C2CCCC2)cc1,0.917
MOL_02_007401,COc1cc(-c2nnc(C)n2-c2cccc(C(Cl)(Cl)Cl)c2)cc(OC)c1OC,0.917
MOL_02_006357,CC[C@H](C)[C@H]([C@H](O)NO)[N@H+]1[C@H]([O-])c2ccccc2[C@@H]1[O-],0.917
MOL_02_006298,Cn1cnc2c(-c3ccc(OCCC4CC[NH+]([C@@H]([O-])C5CC[NH+](C)CC5)CC4)c(C(Cl)(Cl)Cl)c3)nc(C[NH3+])nc21,0.917
MOL_02_009607,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2CCc3c(-c4ccccc4)cccc32)[nH]1,0.917
MOL_02_003809,ON[C@@H]1c2c(ccc3c2[C@@H](CC(O)O)Oc2ccccc2-3)N(Cc2ccc(C(Cl)(Cl)Cl)cc2)[C@H]1O,0.917
MOL_02_001972,Nc1ccc2nc(-c3ccccc3C[NH3+])nc3c2c1[C@@H](O)c1ccccc1-3,0.917
MOL_02_004082,O=c1[nH]cccc1-c1c(C(O)O)n(Cc2cc3c(=O)[nH]cnc3cc2Cl)c2cc(Cl)c3ccoc3c12,0.917
MOL_02_009936,CC(C)c1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+]2CCCC2)CC1,0.917
MOL_02_002462,[NH3+]C[C@@H]1C[C@H]2c3ccccc3[C@]1(CO[C@H](O)c1ccccc1)c1ccccc12,0.917
MOL_02_005154,Cc1ccc(C[C@H](CC[C@H](O)[NH2+][C@@H]2CCCCN[C@H]2O)[N@H+](C)[C@H]([O-])c2cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c2)cc1,0.917
MOL_02_003112,O[C@H](NN[C@H](O)c1cccc(-n2cnnn2)c1)c1ccccc1,0.917
MOL_02_004980,C[C@H](N[C@H](O)c1cnn2ccc(N3[C@@H](c4cncc(Cl)c4)CC[C@]3(C)CO)nc12)C(Cl)(Cl)Cl,0.917
MOL_02_009243,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(Cl)(Cl)Cl)c3)cn2CC[NH2+]C)CC1,0.917
MOL_02_003631,COc1cc2ncnc(Nc3ccc(Cl)c(C)c3)c2cc1N[C@H](O)[C@@H](Cl)CC[NH+]1CCCCC1,0.917
MOL_02_009437,Cc1cc(-c2cn(CC3C[NH2+]C3)c(C3CCN(c4ncnc(N)c4C[NH3+])CC3)[nH+]2)ccc1Cl,0.917
MOL_02_005062,C[C@@]1(Cl)CC(Cl)(Cl)[C@@](C)(c2cc(N[C@H](O)c3coc(C(Cl)Cl)n3)ccc2Cl)N[C@H]1[NH3+],0.917
MOL_02_003825,Cc1ccc(N[C@H](O)c2ccc(Cl)cc2Cl)cc1NC(C)(O)O,0.917
MOL_02_007378,O[C@H](Nc1cn2nc(-c3cn(C4CC4)nc3-c3ccc(Cl)cc3)ccc2n1)c1ccncc1Cl,0.917
MOL_02_007623,Cn1nccc1[C@H](O)c1c([C@H]([NH3+])[O-])nc2n1[C@H]1C[C@H](C1)c1ccc(CC[C@@](C)(O)c3ncccn3)cc1-2,0.917
MOL_02_009730,C[C@]1(O)C[C@]([NH3+])(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc([C@H]([O-])[NH2+]CCO)cc3-4)cc2)C1,0.917
MOL_02_009138,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2CCc3c(O)cccc32)[nH]1,0.917
MOL_02_003708,COc1cc(-c2nc([C@H]3C[C@](C)(O)C3)n3ccnc(N)c23)ccc1Oc1cccc(Cl)c1,0.917
MOL_02_007545,CCc1cc(C)c(N[C@H](O)c2ccc(NC(C)C)[nH+]c2)cc1[C@H]([O-])[NH+]1CCC(Cl)(c2ccc(C[NH3+])cc2)CC1,0.917
MOL_02_003515,COc1ccc([C@H](O)Nc2cc(C)c(Cl)c([C@@]3(CCl)C[C@@H](C(Cl)(Cl)Cl)O[C@@H]([NH3+])N3)c2)nc1,0.917
MOL_02_003782,C[NH+]1CCC(c2ccc([C@@H]3c4ccc(O)cc4CCN3c3cccc(Cl)c3)cc2)CC1,0.917
MOL_02_005463,COc1ccc([C@H](Nc2ccccc2)Nc2cccc(O)c2)cc1,0.917
MOL_02_004506,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1N[C@H](O)c1ccc(-c2ccccc2)cc1,0.917
MOL_02_005218,CC(C)(Oc1cccc(CCC[N@H+](Cc2ccc(C(Cl)(Cl)Cl)cc2C(Cl)(Cl)Cl)[C@H]([O-])Cc2ccc(C(Cl)(Cl)Cl)cc2)c1)C(O)O,0.917
MOL_02_002721,[NH3+][C@H](O)c1cc2n(n1)[C@@H](C(Cl)(Cl)Cl)C[C@@H](c1ccco1)N2,0.917
MOL_02_005285,Cc1oc(-c2ccc(Cl)cc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2[C@H](O)c2ccccc2)C(O)O)cc1,0.917
MOL_02_009610,Cc1cccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3([NH3+])CCC3)cc2)c1,0.917
MOL_02_001121,Cc1c([C@H](O)c2cccc3ccccc23)c2cccc3c2n1[C@@H](CN1CCOCC1)CO3,0.917
MOL_02_009907,CCCC[NH2+]CCn1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.889
MOL_02_006229,Cc1ccc(-n2nccn2)c([C@H]([O-])[N@@H+]2[C@@H]3CC[C@H]2[C@@H](COc2cccnc2)C3)n1,0.889
MOL_02_009537,Cc1nc2cnc3ccc(CCc4cccnc4)cc3c2n1-c1ccc(CC[NH3+])cc1,0.889
MOL_02_004391,COc1ccc2c(c1)CNc1c(ncnc1Oc1ccc(N[C@H](O)C3([C@H](O)Nc4ccc(Cl)cc4)CC3)cc1)N2,0.889
MOL_02_000054,COc1ccc2c(c1)CNc1c(nc(C)nc1Oc1ccc(N[C@H](O)C3([C@H](O)Nc4ccc(Cl)cc4)CC3)cc1)N2,0.889
MOL_02_010001,Cc1nc2cnc3ccc(CCc4cccnc4)cc3c2n1-c1ccc([C@H](C)C[NH3+])cc1,0.889
MOL_02_000845,Cc1cc([C@H]([NH3+])O)ccc1-c1nc(C(Cl)(Cl)Cl)nc2c(-n3cnc(-c4cnn(C)c4)c3)cccc12,0.889
MOL_02_009753,COCC[NH2+]CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)[nH+]c1C1CCN(c2ncnc(N)c2[C@H]([NH3+])[O-])CC1,0.889
MOL_02_009686,Cc1c(N2CCOCC2)nc(C[C@H](O)N2c3ccccc3C[C@H]2C)[nH]c1=O,0.889
MOL_02_005247,CCOC(O)(OCC)[C@H](Nc1ccc(C)c(N(O)O)c1)c1ccc(-c2ccncc2)cc1,0.889
MOL_02_009809,Cc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC2C[NH2+]C2)CC1,0.889
MOL_02_009499,Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1OCC(Cl)(Cl)Cl,0.889
MOL_02_004677,C[C@H](c1ccc2ccnc(N)c2c1)[C@@H](Cl)[C@H](O)Nc1ccc(-c2ccccc2C(N)(O)O)cc1Cl,0.889
MOL_02_045718,CC(C)(C)O[C@H](O)N1CCC(CC[NH3+])(n2cc([C@H]([NH3+])[O-])c(Nc3ccc(C(O)(O)C(Cl)(Cl)Cl)cc3)n2)CC1,0.889
MOL_02_009178,C[C@@H]1Cc2c(OC(Cl)Cl)cccc2N1[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.889
MOL_02_009640,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2CCc3c(OC(Cl)Cl)cccc32)[nH]1,0.889
MOL_02_005817,Cc1cc(-c2cnn(C)c2)ccc1CN1c2ccccc2[C@@](O)(C(Cl)(Cl)Cl)[C@H]1O,0.889
MOL_02_008572,CC(C)[C@H](O)[C@@H]1[C@@H](O)[C@@H](O)N(c2ccc(-c3ccon3)cc2)[C@H]1c1ccccc1OC(Cl)Cl,0.889
MOL_02_009994,[NH3+]C1(c2ccc(-c3nn4c(Cl)cnc4cc3-c3ccccc3)cc2)CCC1,0.889
MOL_02_009588,CC(C)c1cc(-c2cn(CC[NH+]3CCC3)c(C3CCN(c4ncnc(N)c4C[NH3+])CC3)n2)ccn1,0.889
MOL_02_009077,COc1cc(C)cn2c(-c3ccccc3)c(-c3ccc(C4([NH3+])CCC4)cc3)nc12,0.889
MOL_02_005628,Cc1ccccc1-c1nn(-c2ccc(Cl)cc2Cl)cc1C[NH2+]CCCCO,0.889
MOL_02_002287,CNc1nccc(Nc2ccc([C@H](O)[C@H](O)Nc3cc(C(C)(C)C)cc(NC(C)(O)O)c3OC)c3ccccc23)n1,0.889
MOL_02_010043,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(OC(Cl)Cl)c(Cl)c4)cn3CC[NH+]3CCC3)CC2)c1C[NH3+],0.889
MOL_02_009129,C[C@@H]1Cc2c(O)cccc2N1[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.889
MOL_02_045699,CC(C)(CO)O[C@H](O)N1CCC(CC[NH3+])(n2cc([C@H]([NH3+])[O-])c(Nc3ccc(Cl)cc3)n2)CC1,0.889
MOL_02_007654,C[NH2+][C@H](O)N1CCc2cc(OC)c(OC)cc2[C@H]1CC(c1ccccc1)c1ccccc1,0.889
MOL_02_009703,CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(Cl)(Cl)Cl)n3)cn2CC[NH+]2CCC2)CC1,0.889
MOL_02_004816,[O-][C@H]([NH2+]Cc1cccnc1)c1cc([C@H](O)[NH2+]Cc2cccnc2)cc(N(O)O)c1,0.889
MOL_02_032144,COc1ccc(Cn2ncc(N[C@H](O)c3cc(N[C@H](O)c4cccc(C(Cl)(Cl)Cl)c4)ccc3C)c2N)cc1,0.889
MOL_02_009134,COCC[C@@H]1C[C@@H](c2ccc(C)c(C)c2)[C@@H](N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)C[NH2+]1,0.889
MOL_02_001074,Cc1nc2cnccc2n1-c1ccc([C@@H]2C[C@@H](O)Nc3c(c(-c4ccccc4)nn3C)N2)cc1,0.889
MOL_02_008533,C[C@H](O)OC[C@@]12[C@@H](O)C[C@H]3OC[C@@]3(O[C@H](C)O)[C@@H]1[C@@H](O[C@H](O)c1ccccc1)[C@@]13CC[C@@H](C)[C@@H]1[C@]2(O)[C@@H](O)OC3(C)C,0.889
MOL_02_005259,COc1cc2ncnc(Nc3cc(Cl)ccc3C(O)O)c2c(OC)c1OC,0.889
MOL_02_005769,Cc1ccc([C@H](O)Nc2cc(C[NH+]3CCN(C)CC3)cc(C(Cl)(Cl)Cl)c2)cc1CCc1cnc2cnccn12,0.889
MOL_02_006799,CC(C)c1ccc([C@@H]2[C@H]([C@H](O)c3ccccc3)[C@H](O)[C@H]([O-])[N@H+]2C[C@H](C)O)cc1,0.889
MOL_02_000185,C[N@@H+](C[C@H](CC1CCCCC1)N(C[C@H](Cc1ccccc1)[N@@H+](CCc1ccccc1)NO)[NH2+][O-])NO,0.889
MOL_02_007169,CCc1cc(-n2ncc(-n3cnc(C(Cl)(Cl)Cl)c3)c2[O-])ncn1,0.861
MOL_02_002200,CN(CCO)[C@H](O)Nc1c[nH+]c2ccc(N3CCC[C@H]3c3cc(Cl)ccc3Cl)nn12,0.861
MOL_02_009726,CC(C)[NH2+]C[C@H](Cc1ccc(Cl)c(Cl)c1)[C@H]([O-])[NH+]1CCN(c2ncnc3c2[C@@H](C)CC3)CC1,0.861
MOL_02_009695,CCOCCN(C[C@H](O)C[N@H+]1CCC[C@@]2(CCc3cc4c(cc3O2)C[NH2+][C@H]4O)C1)C(O)(O)c1c(C)cccc1C,0.861
MOL_02_009407,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+]2CC(C)C2)CC1,0.861
MOL_02_009551,Cc1nc(C[C@H](O)N2c3ccc(Cl)c(Cl)c3C[C@H]2C)nc(N2CCOCC2)c1Cl,0.861
MOL_02_005153,Oc1ccc2c3c1O[C@H]1[C@@H](O)[C@@H](Cc4ccccc4)C[C@]4(O)[C@@H](C2)[N@H+](CC2CC2)CC[C@]314,0.861
MOL_02_010013,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1-c1ccc(C(O)O)cc1,0.861
MOL_02_009846,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH2+]C3CCCC3)CC2)c1C[NH3+],0.861
MOL_02_005002,Cc1ccc([C@H](NO)[NH2+]C(C)C)c(Oc2ccc(Cl)c(Cl)c2)n1,0.861
MOL_02_000824,O[C@H](Nc1nnc(-c2ccc(Cl)cc2)o1)c1ccco1,0.861
