DrugGEN_MOL_ID,SMILES
MOL_02_008641,COc1ccc2c(c1)NC(O)C2Cc1ccc(OC)c(O)c1
MOL_02_002682,COc1ccc(N(CC(O)NC(C)(C)C)C(O)(O)c2ccccc2)cc1OC
MOL_02_000832,NC(N)c1ccc(C(O)NCCC(O)NC(CC(O)O)C(O)NC(Cc2ccc(O)cc2)C(O)O)cc1
MOL_02_001449,COc1cccc(CNNC(O)c2cnc3c(Cl)cccc3c2O)c1
MOL_02_000391,COC(O)c1ccc(C(O)(O)N2CCCCCC2)n1C
MOL_02_004654,Cc1cccc(C)c1C(O)CNC(O)CCOC(C)C
MOL_02_008278,Cc1nc(CCC(O)NCC2CCCO2)c(CN)c(C)c1C
MOL_02_002239,COC(O)Nc1ccc(Nc2nccc(-c3ccc(Oc4ccccc4N(O)O)cc3)n2)cc1
MOL_02_002687,Cc1ccc(N(CC(O)NNCc2cc(C)n(-c3ccccc3)c2C)C(C)(O)O)c(C)c1
MOL_02_005042,CCOC(O)C1CC(CNC(O)c2c(-c3ccccc3C)noc2C)ON1
MOL_02_005324,OC(CN1CCC(O)(O)CC(NC(O)c2nccc3ccccc23)C1O)NC1CC(O)OC1O
MOL_02_008567,CC(C)CCN(Cc1ccc(C(Cl)(Cl)Cl)cc1)Cc1cc(-c2ccc(C(Cl)(Cl)Cl)cc2)cc(C(CC(C)C)C(O)O)c1
MOL_02_000760,COc1ccc(Cl)cc1C(C)(C)CC(O)(c1ccccc1)C(Cl)(Cl)Cl
MOL_02_007804,CCCN1C(O)c2ccc3c4c(ccc(c24)C1O)C(O)N(CCCNCc1ccccc1OC)C3O
MOL_02_003488,Cc1ccc(-n2nc(C)c3c(C(Cl)(Cl)Cl)cc(OCC(O)Nc4ccc(C(C)O)cc4)nc32)cc1
MOL_01_030060,NCc1cccc(CC(N)CC2NC(N)(N)Cc3ccccc32)c1
MOL_02_011312,Cc1cc(N2CCN(c3ncccc3CN)CC2)n2ncnc2n1
MOL_02_008577,COCC(NC(C)O)C(O)NCc1ccc(C(Cl)(Cl)Cl)cc1
MOL_02_001735,COC(O)COc1ccc(C(O)(O)NCc2ccco2)cc1
MOL_02_001626,OCC1CCN(c2ccc(Nc3ncc4c5ccnc(Cl)c5n(C5CCCC5)c4n3)nc2)CC1
MOL_02_005843,CN1C(O)CCC2(C)C3CCC4(C)C(C(O)NC(C)(C)C)CCC4C3CCC12
MOL_02_001666,CCCCC(NC(O)C(Cc1ccccc1)N(Cc1ccccc1)CC(NCC(N)CC)C(C)CC)C(O)O
MOL_02_004011,CC(C)CC(NC(O)C1(c2ccccc2)CC1CN1CCC2(C)c3cc(O)ccc3CC1C2C)C(O)NCCCCCCN
MOL_02_006465,OC(NC1CCC(c2ccc(NC(O)N3Cc4ccncc4C3)cc2)CC1)C1CCCO1
MOL_02_004406,ON(O)c1ccc(-c2cn3c(n2)CCC3)cc1
MOL_02_008955,OC(NCc1ccccc1Cl)c1ccc2ccccc2n1
MOL_02_000230,CC(N)Nc1cccc(OCCCCCOc2cccc(Cc3ccccc3)c2)c1
MOL_01_030301,CCCc1cc(C(=N)NC(C)CCCc2cccnc2)ccc1-c1ccc(CN)c(CN)c1
MOL_02_005776,COc1ccc2cc(C(C)c3nnc(C)n3NCc3ccc(O)cc3)ccc2c1
MOL_02_005293,NC(O)NNCc1c(O)ccc2ccccc12
MOL_02_004249,CC(O)Oc1cc2c(cc1OC(C)O)C(O)CCCC2
MOL_02_007821,CCCN1Cc2cccc(C(O)NC(CC(O)OCC)c3ccc(C)cc3)c2C1O
MOL_02_004292,CC1CC2CC(C)C(C)(CN)C3CCC4C(C1CCC4(C)NCO)C23
MOL_02_017407,CC1CC(O)c2ncnc(N3CCN(C(O)C(CNC4CCOCC4)c4ccc(C(Cl)(Cl)Cl)cc4Cl)CC3)c21
MOL_02_003229,COCC(C)NC(O)c1cc2nc3c(C)cccn3c(O)c-2c1
MOL_02_005051,Cc1c(CN2CCC3(CC2)OCc2ccccc23)cnn1-c1ccccc1
MOL_02_000038,Cc1ccc(N2CC2c2ccncc2)cc1
MOL_02_007311,Cc1ccc(NCc2cc3c(cc2N(O)O)OCO3)cc1N(O)O
MOL_02_006277,Cc1ccccc1NC(O)N1CCC(Cc2ccccc2)CC1
MOL_02_003244,NCC1C(O)CCN1c1nc(Nc2ccc(NC(O)c3ccc4ccccc4c3O)cc2)nc(N2CC(N)CC(N)C2)n1
MOL_02_000398,OC1c2ccccc2C(O)(O)N1CCCN1CCN(Cc2ccccc2)CC1
MOL_02_000212,Cc1ccc(N2CCN(CC(O)COc3cccc4ccccc34)CC2)cc1C(N)(O)O
MOL_02_000334,COc1ccccc1-c1nc(N2CCN(C)CC2)c2ccccc2n1
MOL_02_005573,CCCCN(CCCC)C(O)(O)c1ccc(C)c(N(O)O)c1
MOL_02_013546,CC1CC(O)c2ncnc(N3CCN(C(O)C(CNCC4CC4)c4ccc(C(Cl)(Cl)Cl)cc4Cl)CC3)c21
MOL_02_004025,CC(C)(C)CC(O)Oc1ccc(N(O)O)cc1
MOL_02_004333,Cc1cc2c(cc1C(N)(O)O)C(O)NNC2
MOL_02_005612,COc1ccc(C(O)(O)N(CC(O)NC(c2ccccc2)c2ccccc2)C(CCCCc2ccccc2)C(O)NO)cc1
MOL_02_004834,ON(Cc1cn(-c2ccc(Cl)cc2)nn1)c1ccccc1
MOL_02_007247,COc1ccc(-c2ccnc3cc(-c4cc(C)ccc4C)nn23)cc1OC1CCCC1
MOL_02_034627,Cc1nc(C)nc(-c2cc(CN)ccc2-n2c3ccc(-c4cccc(CN)c4)cc3c3cc(-c4cccc(CN)c4)ccc32)n1
MOL_02_001955,Cc1nc(N)nc(C)c1CCCNc1ccccc1
MOL_02_007077,NCC1CC(c2ccccc2)C(O)O1
MOL_02_003314,CCCCN(CC)CCCNC(O)c1cc2c(O)oc3ccc(C)cc3c-2c1
MOL_02_002719,Nc1cc(-c2cccc3ccnn23)ccn1
MOL_02_005931,NC(N)c1ccc(CC(O)NCCCC(CC(O)O)NC(O)CCC23CC4CC(CC(C4)C2)C3)cc1
MOL_02_002673,Cn1nc(C(Cl)(Cl)Cl)cc1-c1ncc(NCc2c(Cl)cccc2Cl)cc1Cl
MOL_02_004960,CNC(O)c1ccc(CN2CCN(c3ccccc3OC(C)C)CC2)n1C
MOL_02_006578,ON(O)c1cc(Oc2cccnc2)cc(N(O)O)c1
MOL_02_008945,Cc1ccc(CN(CC(O)NCc2ccco2)C(C)(O)O)cc1
MOL_02_004438,CCc1ccc(C(O)NN(C(O)c2cc(C)cc(COC)c2)C(C)(C)C)cc1
MOL_02_031336,Cc1ccc2ncc(-c3ccc(N4CCN(C)CC4)c(CN)c3)n2n1
MOL_02_006356,Cc1ccc2nc(N3CCNC(C)C3)nc(NCc3ccc(NC(O)c4ccc(Cl)cc4)cc3)c2c1
MOL_02_002190,CC(C)C(O)NCCNCC(O)COc1ccccc1
MOL_02_029419,NCc1cc(Cn2cnc3c(N)ncnc32)ccc1Cl
MOL_02_003438,COc1ccc(C(O)COc2ccc(Cl)cc2)c(O)c1C
MOL_02_000370,CCn1ccnc1-c1nccn1-c1ccccc1CN1CCOCC1
MOL_02_001667,Cc1ccc(C2(O)CCN(CCCC(CNC(O)NCc3ccccc3)(c3ccccc3)c3ccccc3)CC2)cc1
MOL_02_002917,COCC1CNC(C)CN1CC(O)N1CC(C)(C)c2cnc(Cc3ccc(Cl)cc3Cl)cc21
MOL_02_008015,Cc1c(C(O)c2cccc3ccccc23)c2ccccc2n1C(C)CN1CCOCC1
MOL_02_006590,Cc1cc(C(CC(c2ccc(N3CCC(C(O)O)CC3)cc2)c2ccccc2C)NO)ccn1
MOL_02_002684,Cc1cccc(CNC(CN)C(N)CN)c1
MOL_01_031200,CCc1ccc2cccc(CCNC(O)C3CN(C(O)c4cc(NC)cc(NC)c4)C3)c2c1
MOL_02_004080,ON(O)c1ccccc1C(O)(O)Nc1ccc(C(Cl)(Cl)Cl)cc1
MOL_02_005106,CCOC(O)Oc1ccc(CC(NC(O)OCc2ccccc2)C(O)N2CCN(C(O)OC(C)(C)C)CC2)cc1
MOL_02_004467,Cn1cc(C(O)NC2CCN(C(c3ccc(CN)cc3)c3cccnc3)CC2)c(C(Cl)(Cl)Cl)n1
MOL_02_001365,Cc1ccn2ncc(-c3ccn(C(O)(O)c4cc(N(O)O)ccc4C)n3)c2n1
MOL_02_007910,CNC(O)(O)c1ccc(CN2CCCC2c2ccc(Cl)cc2)cc1
MOL_02_002428,OC(NCCCCCCC(O)N(OCCN1CCOCC1)C1CCCCC1)NCc1cccnc1
MOL_02_002279,Cc1ccc(C(O)Nc2ccc3c(c2)CCN3C(C)(O)O)c(C)c1
MOL_02_009068,Cc1ncc(-c2ccc3nc(N)oc3c2)cc1NC(O)(O)c1ccc(Cl)cc1
MOL_02_006787,CC(O)N1CC(c2cccc(Cl)c2)C2C1CCCCCN2C(C)O
MOL_02_006751,CCOc1c(C(O)N2CCOCC2)nc(-c2ccc(NC(O)Nc3ccccc3)cc2)nc1N1CCOCC1
MOL_02_003214,CCOC(O)C1C(C)NC(C)C(C(O)OCC)C1C(O)OCC(O)N1CCCCC1C
MOL_02_007460,COCCC(Nc1ncnc2c(C(N)O)cccc12)c1cccc(NC(O)c2ccc(Cl)c(Cl)c2)c1
MOL_02_024341,Cn1nccc1-c1ccc(C(O)NC2CNCCC2c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1
MOL_02_004334,Nc1ncnc2cn(-c3ccccc3)nc12
MOL_02_019125,Cc1cccc(-c2ccccc2CN2CCN(CCCn3c(O)nc4ccccc43)CC2)c1C
MOL_02_004339,CN1CCC(Cl)(Cl)C(CC(O)O)C1c1ccc(C(Cl)(Cl)Cl)cc1
MOL_02_006341,Cc1ccc(OCCCOCCCN2CCCCC(C)C2)cc1
MOL_02_006266,COc1ccc(CN2CCC(CCC(O)c3ccc4c(c3)CCN4)CC2)cc1
MOL_02_002851,COCc1ccc(C2CC3CN(Cc4cccc(C)c4)C(O)C34CCCN24)o1
MOL_02_007429,CCCOC1CC(C(O)OC)C2(C)CCC3C(O)OC(c4ccoc4)CC3(C)C2C1O
MOL_02_005917,COc1ccc2c(OC3CC4C(O)NCCCCCCC5CC5(C(O)O)NC(O)C4C3)cc(-c3ccccc3)nc2c1
MOL_02_002252,CCCNC(O)NCCCOc1cccc(CN2CCCCC2)c1
MOL_02_007163,CN1CCCC1C1COc2ccc(-c3ccccc3)cc2O1
MOL_02_003654,CCCCCCCCCCCCCC(CCC(C)C)c1cc(OC)c2c(c1OC)C(NO)CCC2NO
MOL_02_007087,Cc1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc1C
MOL_02_009605,CC1CC(O)c2ncnc(N3CCN(C(O)C(CNC(C)(C)CO)c4ccc(C(Cl)(Cl)Cl)c(Cl)c4)CC3)c21
MOL_02_005446,Cc1nn(-c2ccccc2)c2nc(CN3CCCCC3)nc(O)c12
MOL_02_006400,CC(Cc1ccc(OCC(N)O)c(O)c1)C(O)NC1C(O)C(O)C2OCOC2C1O
MOL_02_007186,Cc1ccc2c(c1Nc1ccnc(Nc3cc(NC(C)(O)O)cc(N4CCOCC4)c3)n1)OCO2
MOL_02_004363,OCCC1(c2ccccc2)CCN(c2cccc(-c3ccc(Cl)cc3Cl)c2)C(O)O1
MOL_02_008667,CCCCCCCCCCCCCCCCCC1NCCN1CC(O)(O)O
MOL_02_003400,CC1(c2ccccc2)CC(O)N(CC(O)N2CCN(c3cccc(C(Cl)(Cl)Cl)c3)CC2)C1O
MOL_02_002397,CCNC(C)NNC1c2cc(OC(Cl)(Cl)Cl)ccc2N(CN2CCOCC2)C1O
MOL_02_008171,COc1ccc(C2CCc3nnc(-c4ccccc4O)n3N2)cc1OC
MOL_02_002493,CC(C)c1nc2c(cnn2-c2ccccc2)c(-c2ccc(Cl)cc2)c1CCC(O)CC(O)CC(O)O
MOL_02_006026,CC1(C)CC2C(n3cc(-c4cccc(-c5ccccc5)c4)nn3)C(O)N2C1C(O)O
MOL_02_017408,CC(C)NCC(c1ccc(Cl)c(Cl)c1)C(O)N1CCN(c2ncnc3c2C(C)CC3O)CC1
MOL_02_001564,OC(CCN1CCOCC1)c1ccccc1
MOL_02_002155,CC(C)N(Cc1ccccc1)C(O)c1ccc2ccccc2c1
MOL_02_004386,Oc1ncc(Cl)c(N(Cc2ccccc2Cl)CC(O)(Cn2cncn2)c2ccc(Cl)cc2Cl)n1
MOL_02_006537,Cn1c(CC(O)NNC(O)c2ccc3ccccc3n2)nc2ccccc21
MOL_02_006702,COc1cccc(CNCc2ccccc2C)c1O
MOL_02_007009,OC(CCCc1ccccc1)N1CCOc2cc3ncnc(Nc4cccc(C(Cl)(Cl)Cl)c4)c3cc21
MOL_02_008393,COc1ccc(NC(O)C2C3CCC(O3)C2C(O)O)cc1
MOL_02_005363,Oc1cccc(C(O)N2CCN(C(O)C3CC3)CC2)c1
MOL_02_008655,Cc1ccc(N(CC2CC2)C(O)C2CCN(c3cc(C(Cl)(Cl)Cl)ccn3)CC2)cc1
MOL_02_007763,Cc1ccc(C(O)(O)NCCCN2CCCC2O)cc1C(O)NCCN1CCOCC1
MOL_02_003813,CCOc1cc(CNCC2CN(C3CC3)CCO2)ccc1OC
MOL_02_000459,COC(O)CCCCCC(CN)NO
MOL_02_009355,Cc1ccc(C2CCNCC2NC(O)c2cc(Cl)c(-c3c(C)cnn3C)o2)cc1
MOL_02_001424,CC(CO)Cc1cc(C(O)c2ccccc2)ccc1OC(O)C(C)(C)C
MOL_01_027983,CN(Cc1cc(O)n2cccc2n1)CC(O)Nc1ccc(Cl)c(C(F)(F)F)c1
MOL_02_007265,OC1CN(C(O)c2ccc3cc(Oc4ccc(C(Cl)(Cl)Cl)cn4)ccc3n2)CCCN1
MOL_02_007165,CC(C)(C)c1nc(Nc2ccc(Cl)cc2)c2ccccc2n1
MOL_02_004090,CCc1c(CC)c2ccc(O)cc2c2cc(O)ccc12
MOL_02_003294,NCC1CN(C(O)OCc2ccccc2)CCC1n1cc(C(N)O)c(Nc2ccc(Cl)cc2)n1
MOL_02_004935,CCC(O)N(c1c(C)cccc1C)C(CC)c1ccccc1
MOL_02_007209,CC1(C)Oc2ccc(CN)cc2C(NC(NCN)NCc2ccccc2)C1O
MOL_02_009262,Nc1ccc(C2OC3CC(O)OC3C3C(O)c4ccccc4C(O)C23)cc1
MOL_02_005298,OC1Nc2ccc(CCc3ccccc3)cc2C1O
MOL_02_005807,CCC1CCCCc2ccccc2C(C(O)CC(O)CC(C)O)OC1O
MOL_02_035909,Cc1cc(C(CNC(C)C)C(O)N2CCN(c3ncnc4c3C(C)CC4O)CC2)cc(C(Cl)(Cl)Cl)c1
MOL_02_033147,Oc1cc(N2CCOCC2)nc(CC(O)Nc2ccccc2O)n1
MOL_02_008741,CCN1C(O)C2C(c3ccc(C)cc3)NC3(CCCN(Cc4ccc(C(Cl)(Cl)Cl)cc4)C3O)C2C1O
MOL_02_003544,Cc1cccc(CCNC(C)Cc2ccc(COc3ccc(CC(CO)NCCc4cccc(C)c4)cc3)cc2)c1
MOL_02_006111,OC(c1cccc2cccnc12)N1CCOCC1
MOL_02_004338,Cc1ccc(C(N)O)cc1-c1ccc2c(c1)CCCN2C(O)c1c(C)cccc1Cl
MOL_02_000164,Cn1c(Nc2nc3ccccc3n2C)nc2ccccc21
MOL_02_004795,OC(CNCCc1ccc(NC(O)c2ccc(-c3ccccc3)cc2)cc1)c1cccnc1
MOL_01_028012,COc1ccc(Cn2cnc(C(O)Nc3cc(OC)ccc3OC)c2N)cc1
MOL_02_001527,OC1OC2(CCC(C(O)Nc3ncc(-c4cccc(Cl)c4)cn3)CC2)c2cnccc21
MOL_02_000574,COc1cc(OC)c(CCC(O)(O)Cc2cnc(OC)c(NC(C)(O)O)c2)c(OC)c1
MOL_02_000235,COCCn1nc2cc(C(O)NCc3cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c3)ccc2c1OC
MOL_02_003921,Cc1ccccc1-c1ccc(CCC2C(C)C(Cl)(Cl)CC3(CCN)C(O)OC(C)C23)nc1
MOL_02_009058,Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(O)c2ccccc2)cc1
MOL_02_000506,CC(Nc1cc(C(N)O)nc(-c2ccc(Oc3ncccc3C(Cl)(Cl)Cl)cc2)n1)C(N)O
MOL_02_008342,OC(CCc1ccc2c(c1)OCO2)NCCCCN1CCCC2CC3CC(CN4CCCCC34)C21
MOL_02_004392,Cc1ccc(C(O)(O)NC2CCc3c(CCC(O)O)cc(-c4cccnc4)cc3C2)cc1
MOL_02_006831,CCC(CC1CCCCC1O)C(O)(O)c1ccccc1
MOL_02_008886,CC(O)Nc1cccc2c1C(O)N(c1ccc(OC(C)O)cc1)C2O
MOL_02_000784,CCOC(O)(OCC)C(O)C(CC1CCNC1O)NC(O)C(CC1CCCCC1)NC(O)OCc1ccccc1
MOL_02_001345,c1ccc2c(c1)CCC(Nc1nc(Nc3ccncc3)nc(N3CCNCC3)n1)C2
MOL_02_002130,OCC1OC(OC2OCC(C(O)O)C3CCC4(CC(C(O)c5ccc(O)cc5)C(O)O4)C23)C(O)C(O)C1O
MOL_02_008761,Cc1c(N(O)O)cccc1N1C(O)c2ccccc2C1O
MOL_02_006885,COc1cccc(CN(C(O)c2ccccc2)C(c2ccccc2)C(O)O)c1
MOL_02_004164,Cc1c(C(O)Nc2cnccn2)cc(-c2ccccc2)n1CCCN1CCOCC1
MOL_02_005700,Cn1cnc2cc(N(O)O)ccc21
MOL_02_000126,CCNC1CC2CC1C(C(O)OC)C2
MOL_02_035001,Cc1cc(N2CCC(CN)CC2)n2ncnc2n1
MOL_02_002365,Cc1ccc(NC(C)NC(CC(C)C)C(O)NC2CCOC2O)cc1
MOL_02_023130,NCc1ccc(N2CCN(c3cncc4ncnn34)CC2)nc1
MOL_02_024427,NCC(CNCCO)c1cnc(N)c(NCc2ccn3nccc3c2)n1
MOL_02_001005,COC(O)c1cccc(-c2cnc(C(O)C3CCc4cc(Oc5ccccc5)ccc4C3)o2)n1
MOL_02_003844,CCCCOc1ccc(C(O)Nc2ncc(Cl)cc2Cl)cc1
MOL_02_005116,Cc1cc(O)c2c(c1)C(O)c1c(-c3cccnc3)c(O)c(-c3cccnc3)c(O)c1C2O
MOL_02_006173,ONC(O)c1cnc(Nc2cccc(C(Cl)(Cl)Cl)c2)nc1
MOL_02_001657,CCCCCCN1c2ccccc2OC(CCOc2ccccc2CC(O)O)C1O
MOL_02_008978,Cc1ccc(CN2CCC(NCC(O)COc3ccc(CN)cc3)CC2)cc1C
MOL_02_005704,Cc1cccc(OCC(O)CN2CCCC2Cc2ccccc2O)c1CN
MOL_02_007544,Cc1ccc2c(c1)c(Cn1ccnc1)cn2CCC(O)O
MOL_02_008470,OC(Nc1ccccc1Cl)NC1CCN(c2ccnc(Nc3ccc(Cl)cc3)n2)C1
MOL_02_000115,CC(O)CCC1CCC2C(CC1C)OC(O)C2C
MOL_02_008698,COc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1
MOL_02_000619,CC(O)NCCCCCCCNC(O)C12CCC(C(C)C)C1C1CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2
MOL_02_008044,CC1NC(Cc2ccc(N(C)C)cc2)C(O)N1Cc1ccncc1
MOL_02_005589,COc1ccc(C2(c3ccc(OC)cc3)NC(O)N(CC(O)Nc3ccccc3C)C2O)cc1
MOL_02_007561,CCOc1ccc(CCNC(O)CCNC(O)c2ccccc2C)cc1OCC
MOL_02_002394,CCCCOc1ccc(C(O)(O)CC2(C(O)NO)CCN(C(O)(O)CC3CCCCC3)CC2)cc1
MOL_02_006369,COc1ccc(-c2nc(CNCCc3ccccc3)co2)cc1
MOL_02_003311,NCCn1nc2c3c(cccc31)C(O)c1ccccc1-2
MOL_02_032284,OC(NCc1cccc(N2CCCCC2O)c1)C1CCN(c2ccc3nncn3n2)CC1
MOL_02_004917,CC(CC(O)Nc1ccc(Cl)cc1)C(O)(O)c1ccc2c(c1)NC(O)CO2
MOL_02_001677,CCOc1nc(NC)c(C)cc1C(O)NC1CN(C)CCN(CC)C1
MOL_02_006710,CNc1nc(Nc2cc(OC)c(CC(O)N3CCOCC3)cc2OC)ncc1C(Cl)(Cl)Cl
MOL_02_001616,CCC(O)Nc1ccc(C(O)(O)N2CCN(C(O)OCc3ccccc3)CC2)cn1
MOL_02_007246,Cc1ccc(C(O)Nc2ccc3c(c2)C2(COC(N)N2)c2cc(C4CCCOC4)ccc2O3)nc1
MOL_02_007606,CCCC(c1cccc(O)c1)C(CCC)c1cccc(O)c1
MOL_02_007039,CCN1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1
MOL_02_005550,CC(C)COC(O)n1ccc(C(O)N2CCCCC2)n1
MOL_02_002058,CCC(C)(C)NC1=C(NCc2c(C)cc(C)cc2C)C(O)=C1O
MOL_02_006798,Cc1cc(C(Cl)(Cl)Cl)n2nc(C(O)N(C)Cc3cncn3Cc3ccc(Cl)cc3)cc2n1
MOL_02_006088,COC(O)COc1ccc(C(O)(O)Nc2cc(N(O)O)ccc2C)cc1
MOL_02_000388,Cc1ccc(OCc2c(CN3CCCCC3)c3ccccc3n2C)c(C)c1
MOL_02_003834,CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2C)nc1OC
MOL_02_002836,CN(C)c1ccc(CO)c(O)c1
MOL_02_015152,Cc1ccc(CN)c(N2CCCC(Cc3nnc4ccccn34)C2)n1
MOL_02_029936,c1ccc2c(c1)Cc1nccc(-n3cnc(C4CCNCC4)c3)c1-2
MOL_02_003657,CONC(c1ccccc1CONCc1c(C)nn(C)c1Oc1ccc(Cl)cc1)C(O)OC
MOL_02_004599,CCCCCCCCCCCCCCC(O)C(O)C(CO)NC(C)Nc1ccc(Cl)cc1
MOL_02_003886,Cc1ccc2nc(N3CCN(C)CC3)ccc2c1C(O)NCC(c1cnc(C(Cl)(Cl)Cl)nc1)N1CCC(Cl)(Cl)CC1
MOL_02_002047,CCCCCC1(CCCCC)NC(N)C2(CN)C(c3ccccc3)NC(C)C(C)C12CN
MOL_02_005759,CCOC(O)CCN1CCCCCCC1O
MOL_02_001074,Cc1nc2cnccc2n1-c1ccc(C2CC(O)Nc3c(c(-c4ccccc4)nn3C)N2)cc1
MOL_02_005752,CCOc1ccc(N2C(O)NC(O)C(Cc3cc(OC)c(OC)cc3N(O)O)C2O)cc1
MOL_02_001292,Cc1ccc(C(c2cncnc2)N2CCN(C(O)N(C)C)CC2)c(Cl)c1
MOL_02_001147,CN1C(c2ccc(CN)cc2C(O)NCc2nnnn2C)C2C(O)CCC2N(c2cccc(C(Cl)(Cl)Cl)c2)C1O
MOL_02_003805,CC(CCCC(C)C(O)C(C)C(O)C(C)C1OC2(C)CCC(O2)C1C)C(N)O
MOL_02_006683,CC(O)OCC(O)C12NC(C)OC1CC1C3CCC4CC(O)CCC4(C)C3(Cl)C(O)CC12C
MOL_01_028242,N=C(CC1NCCc2ccccc21)Nc1c(N)cc(Cl)cc1Cl
MOL_02_008343,OCC(O)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1
MOL_02_008942,OC1OC(CNC(O)(O)c2ccc(C(Cl)(Cl)Cl)cc2)CN1c1ccc(N2CCCCC2)c(Cl)c1
MOL_02_007624,CCc1nc2ccccc2n1CC1NCCN1
MOL_01_026885,CC1CC(=N)N(C(=N)NCCCN2CCC(c3ccc(F)cc3)CC2)C1c1ccc(F)c(F)c1
MOL_02_004531,NC(O)(O)c1ccc(NC(O)N2CCN(Cc3cccnc3)CC2)cc1
MOL_01_025435,CCCc1ccccc1N1CC(C(=N)N2CCc3ccccc3C2)CC1=N
MOL_02_001009,Cc1ccc(C2(C)CCC(C(C)(C)O)O2)cc1O
MOL_02_001130,CCCCCCc1c(O)nc2cc(OC(C)O)ccc2c1C
MOL_02_007489,Cc1cc(-c2ccc(C)c(C(O)(O)NCCC(C)N3CCCCCC3)c2)on1
MOL_02_004114,CCCCC
MOL_02_003966,CC(O)Nc1cccc(NC(O)c2ccc(C(O)Nc3cccc(NC(C)O)c3)nc2)c1
MOL_02_000913,COc1ccc(CC2NCCc3cc(OC)c(O)cc32)cc1O
MOL_02_007962,CC(CCCC(C)Cc1cccc2ccccc12)CCC1C(O)c2ccccc2C(O)C1C
MOL_02_008737,Cc1nn(-c2ccc(Cl)cc2)c(C)c1-c1nnc2cncc(C(O)Nc3ccnc(C(Cl)(Cl)Cl)c3)n12
MOL_02_006581,Cc1cc(C)c(O)c(CCC(N)N)c1
MOL_02_006731,CCCCCOC(O)c1cc(N2C(O)C3CCCCC3C2O)ccc1C
MOL_02_004827,OC1CCC(Nc2nccc(N3CCc4ccccc43)n2)CC1
MOL_02_000289,Cc1cc2nc(N)n(C3OC(CO)C(O)C3O)c2cc1C
MOL_02_009894,Cn1nc(N)c2cc(-c3ccccc3)c(-c3ccc(CN4CCC(n5c(O)nc6ccccc65)CC4)cc3)nc21
MOL_02_001541,COC1CCN(N(C)C)O1
MOL_02_007939,Cc1ccc(Cn2cc(CN3CC(N4CCN(Cc5ccccc5Cl)CC4)CC3O)nn2)cc1
MOL_01_026769,Cn1ncnc1-c1cc(Cc2ccc(NC(N)Nc3cccc(C(F)(F)F)c3)cc2F)ccn1
MOL_02_008413,COc1cccc(C(O)(O)N2CC(O)COCC3OC(CC(O)Nc4ccccc4)CCC32)c1
MOL_02_005151,CNC(O)(O)c1ccc(CCCCNC(O)c2cc(C)ccc2OC)cc1
MOL_02_007260,Cc1ccc(C)c(C(O)N2CCC3(CC2)OCCO3)c1
MOL_02_001555,CC(C)C1CCC(C)C2(O)CC(O)C(C(C)O)C12
MOL_02_000637,COc1ccc(C(O)(O)NNCc2cc(N(O)O)cc(Cl)c2O)c(OC)c1OC
MOL_02_004340,Cc1cccc(C2CCCN2C(O)C(O)C(O)C(O)NCc2ccc(-n3c(C)nc4ccccc43)cc2)c1
MOL_02_003822,COc1ccccc1C(O)N1CC2(C)CC1CC(C)(C)C2
MOL_02_002578,Cc1ccc(NC(O)CC2OC(O)c3ccccc32)cc1C(O)(O)N1CCOCC1
MOL_01_032789,Cc1ncc(Cc2cc(CCN)c(O)c(CCN)c2)c(C)n1
MOL_01_030689,CCCCCc1c(C)cccc1C(N)NC1(C(C)N)Cc2ccccc2C1
MOL_02_007107,CC(C)c1c(C(O)NCc2ccc(Cl)c(Cl)c2)c2ccc(C(O)O)cc2n1Cc1ccccc1
MOL_02_007702,NCC1CCC(CNC(O)C(NC(O)c2cccc(C(N)N)c2)C2CCCCC2)CC1
MOL_02_006244,COc1cccc(OC)c1-c1nc(C(O)NC(CC(C)C)C(O)O)cn1-c1ccncc1
MOL_02_002000,CCOc1ccccc1NC(O)CCC1Nc2ccccc2C2NC(CC(O)NCc3ccc4c(c3)OCO4)C(O)N12
MOL_02_008550,CC(N)NNC1CC(c2ccc3c(c2)OCCO3)Oc2ccc(Cl)cc21
MOL_02_001489,CC12CC3CC(C)(C1)CC(NCC(O)N1CCCC1CN)(C3)C2
MOL_02_000008,Cc1cc(-c2ccc(Cl)c(CNC(CO)C(C)C)n2)cnc1N1CCOCC1
MOL_02_004215,COC(O)COc1ccc2c(NC(O)N3C4CC4CC3C(O)Nc3cccc(OC(Cl)(Cl)Cl)c3)cn(C(N)O)c2c1
MOL_02_007046,NCCCCC(NC(O)C(CCCNC(N)N)NC(O)C1CC1)C(O)NC(c1ccc(OCc2ccccc2)cc1)C(N)O
