DrugGEN_MOL_ID,SMILES
CDK2_01_008170,COc1cc(Nc2ncc3ccn(-c4ccc(C)cn4)c3n2)cc(OC)c1OC
CDK2_02_001038,Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C
CDK2_01_008395,CCC(CO)Nc1nc(NCc2ccc(-c3ccccc3)cc2)c2ncn(C)c2n1
CDK2_02_000454,CN(C)CC(O)COc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1
CDK2_01_008508,Nc1cc(N)cc(Nc2cc(C(F)(F)F)nc(-c3ccccn3)n2)c1
CDK2_01_005907,N=C(N)c1coc(C(N)CCc2ccc(CNc3ccccc3)cc2)n1
CDK2_01_004550,NC(=O)C(N)CCc1ccc(NCc2ccc(C(N)C3CCC(c4ccc(O)cc4)CC3)s2)cc1
CDK2_02_000053,N=C(N)c1ccc(C(N)Nc2cc(C3CC3)[nH]n2)cc1
CDK2_01_005930,NC(=O)C1COC(c2cc3cc(F)ccc3[nH]2)N1
CDK2_02_000178,CCn1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)c1C
CDK2_01_005379,CC1(C)Cc2nc(NC3CCCC3)c(-c3cncnc3)cc2C(O)C1
CDK2_02_000464,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(C(F)(F)F)c1
CDK2_02_000691,CC(=O)N1CCc2[nH]nc(NC(=O)c3cccc(F)c3)c2C1
CDK2_02_001128,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1
CDK2_01_006167,OC(c1c[nH]cn1)c1nccc2c1[nH]c1ccccc12
CDK2_02_000559,c1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(-c2cocn2)c1
CDK2_01_006339,Nc1ccc(NC(=O)Nc2cccc3ccccc23)cc1N
CDK2_01_002434,N=C(N)c1cc2cc(-c3ccco3)oc2cc1C(N)N
CDK2_02_000232,CC(=O)N1CCc2[nH]nc(NC(=O)c3ccccc3)c2C1
CDK2_02_000742,Oc1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
CDK2_02_000135,Cc1c(Nc2ncc(N)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)O)CC1
CDK2_02_000651,CC(C)c1cc(-c2ccnc3[nH]c(C4CCN(CC(O)N5CCCC5)CC4)cc23)ccc1O
CDK2_01_006362,c1cc(N2CCNCC2)nc(-n2ncc3cnc(-c4cncc(C5CC5)n4)cc32)c1
CDK2_01_005796,CC1(C)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21
CDK2_01_001860,OCc1nc(O)c2ccccc2n1
CDK2_01_002361,NC(N)=NC(=O)Cc1cc(N)c(Nc2cccc3ccc(N)cc23)c(N)c1
CDK2_01_000365,Cc1cc(-c2ccnc(Nc3ccc(NC(C)O)nc3)n2)ccc1N1CCC(O)C1
CDK2_01_005258,Nc1ncnn2c(-c3ccnc(CCO)c3)cc(C(=O)NC3CCC(N)CC3)c12
CDK2_01_003526,Cc1c(C(N)CCCc2ccccc2)oc2ccc(C(O)C(N)C3CCNCC3)cc12
CDK2_02_000463,COc1ccc(-n2nc(C(N)=O)c3ccc4[nH]ncc4c32)cc1
CDK2_01_006072,CC(c1nc(O)c2cnn(C3CCOCC3)c2n1)N1CC(Oc2ccccn2)C1
CDK2_02_000339,NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1
CDK2_01_009104,O=C1c2c(nc3ccccn23)NC(c2cccnc2)NC1Cc1ccccc1
CDK2_02_000804,NC(=O)c1nn(-c2cccnc2)c2c1CCc1[nH]ncc1-2
CDK2_01_006741,CCc1nc(NCCCn2ccnc2)c2oc3ccccc3c2n1
CDK2_02_000383,CC(C)c1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1O
CDK2_02_001061,COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1
CDK2_01_000382,CCCCNc1nc(O)c2cc(C(F)(F)F)cc(NO)c2n1
CDK2_02_001395,CC(=O)N1CCC(n2cc(Nc3ncc(N)c(-c4cnc5ccccn45)n3)cn2)CC1
CDK2_01_004698,Cc1ccc(C(O)C(N)c2ccc(NCC(C)N)cc2)cc1
CDK2_01_006324,Nc1nc(O)c2ncn(Cc3cccc(OCP(=O)(O)O)c3)c2n1
CDK2_01_005903,COc1ccc(Nc2nc(-c3ccccc3)nc3ccc(NO)cc23)cc1OC
CDK2_02_000194,COc1ccc2cnc(Nc3ccc(N4CCN(CC(O)CN)CC4)cc3)nc2c1C1CCCC1
CDK2_02_000229,Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1
CDK2_01_009976,Oc1c2cc(F)c(F)cc2cn1-c1ccccc1
CDK2_02_000619,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1
CDK2_01_008521,Nc1ccc(CNc2nc(-c3ccc4c(c3)NCCN4)cs2)cc1
CDK2_01_000043,Nc1cccc(Cn2cc(CC(N)N)c3ccccc32)c1
CDK2_02_000331,CCOC(=O)c1ccc(Nc2ncc3c(n2)-c2cnc(SC)nc2CC3)cc1
CDK2_02_000497,CCNc1nc(C)c(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)s1
CDK2_02_000563,CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1
CDK2_02_000884,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1
CDK2_02_000516,COCC(Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1F)C(C)O
CDK2_01_001924,c1ccc(-c2nc3ccc(C4NCCN4)cc3s2)c(-c2nc3ccc(C4NCCN4)cc3s2)c1
CDK2_01_003171,Nc1ccccc1Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1
CDK2_02_001532,Cc1cnn2c(NCc3ccncc3)cc(C(C)(C)C)nc12
CDK2_02_000345,CC(C)c1ncnc2c(NCc3ccccc3)nc(NC3CCCCC3N)nc12
CDK2_02_000660,CS(=O)(=O)N1CCC(Nc2ncc3c(CCO)c(O)n(C4CCCC4)c3n2)CC1
CDK2_01_007159,CCNc1ccc(Cn2c(N)c(-c3ccc(C(C)C)cc3)c3cc(NCC)ccc32)cc1
CDK2_01_006816,NC1CC(N)C(CC(N)CC2CC(N)(N)CC(CC(N)c3ccc4ccccc4c3)C2N)C1
CDK2_01_002056,CNc1ccc(-c2[nH]c3ccc(NCc4ccc(O)c(O)c4)cc3c2C(N)N)cc1
CDK2_02_000162,COc1cc(Nc2ncc3c(C)nc(-c4ccccc4)n3n2)cc(OC)c1OC
CDK2_01_002123,O=C(Nc1nccs1)c1cccc2[nH]c(-c3cccc(C(F)(F)F)c3)nc12
CDK2_02_000565,CC(N)C1C(N)CC2Nc3cc(C(N)=O)cc(N)c3C2(C)C1N
CDK2_02_000500,Cc1nn(C2CCNCC2)cc1Nc1ncc(N)c(-c2cnc3ccccn23)n1
CDK2_02_000462,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1
CDK2_01_001638,CNc1ccc(-c2c(Cc3ccccc3)[nH]c3c(N)cc(-c4ccccc4)cc23)cc1
CDK2_01_003330,Cc1noc(-c2nc(C)c3c(c2N)C(=O)N(Cc2ccc(N4CCCC4O)cc2)C3O)n1
CDK2_02_000484,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1
CDK2_02_001231,CSc1ncc2c(n1)CCc1cnc(Nc3ccccc3)nc1-2
CDK2_02_001094,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N4CCOCC4)cc3)nc1-2
CDK2_01_000597,S=C(NCCCN1CCOCC1)Nc1cccc(-c2nnc3n2CCCCC3)c1
CDK2_01_009327,O=C(Nc1ccc(F)c(-c2nc3ncccc3o2)c1)C1CCCO1
CDK2_02_000357,Fc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1
CDK2_02_001125,Cc1nc2ccccn2c1-c1ccnc(Nc2cccc(N)c2)n1
CDK2_01_009552,CCNC(=O)Nc1nc2c(-c3cccnc3)c(O)n(C(C)C(N)=O)c2s1
CDK2_01_003879,NC(N)c1cccc(CC(O)CC(N)C(c2ccccc2)c2ccccc2)c1
CDK2_01_004907,Nc1cc(C(NC(N)CNc2ccccc2)c2ccccc2O)c(N)c2ncccc12
CDK2_02_000808,OCCNc1nc(Nc2cccc(F)c2)c2c[nH]nc2n1
CDK2_01_009929,CC(C)CCn1c(Cn2c(O)c(C(C)C)c3ccccc32)nc2cc(C(C)(C)N)ccc21
CDK2_02_001019,CCc1ccc(C(C)Nc2cc(C3CC3)[nH]n2)cc1
CDK2_02_000413,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(N)cc2)n1
CDK2_02_001140,CC1(O)CCCC1n1c(O)c(C(F)F)c2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21
CDK2_02_000092,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1
CDK2_02_000776,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1
CDK2_01_004465,Cc1ccc(Nc2nc3ccccc3c3nncn23)cc1C
CDK2_01_003480,CNc1cc(CNc2ccc3cccc(C(N)N)c3c2)ccc1N
CDK2_02_000534,Cc1cccc(C(=O)Nc2cc(C3CC3)[nH]n2)c1
CDK2_02_000320,ONc1ccc(C(O)NC(=S)Nc2ccc(O)c(-c3nc4ccccc4s3)c2)cc1
CDK2_02_000351,NC1CCC(NC(=O)c2[nH]ncc2NC(=O)c2c(F)cccc2F)CC1
CDK2_01_006364,CCNC(N)c1cnn(-c2ccc(C)cc2)c1NC(N)c1cc2cc(NN)ccc2nc1N
CDK2_01_003514,CN(C)CCCNC(=O)c1ccc(NCc2ccccc2)c2c(O)c3cccc(NO)c3nc12
CDK2_02_000901,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CDK2_01_009366,NC(CNCC(N)C(N)C(Cc1ccccc1)OC1C(N)C2C3CCC(C3)C2C1N)c1ccccc1
CDK2_01_001029,Nc1ccc(Oc2nc(C(N)N)nc3ccccc23)cc1
CDK2_01_009765,CC1CCCN(c2cc3c(-c4ccccc4)nn(-c4ccccc4)c3cc2O)C1
CDK2_01_005790,N=C(N)c1cc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1
CDK2_02_001009,Nc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1
CDK2_02_000346,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C
CDK2_02_001549,CC(O)CSc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1F
CDK2_01_007349,Oc1cc(-c2ccncc2)nc(-c2ccc(CN3CCC(O)C3)cc2)n1
CDK2_02_001411,COc1ccc(Nc2ncc3ccnc(-c4cnn(C)c4)c3n2)c(OC)c1
CDK2_01_003965,Nc1nc(O)c2ccn(CC3CC3CO)c2n1
CDK2_02_001265,CCC(Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)C(C)O
CDK2_01_008048,COCC(N)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1
CDK2_01_001081,Nc1cccc(-c2nc3c4ccccc4c4ccccc4c3o2)c1
CDK2_01_009033,Cc1ccc2[nH]c(C(N)C3CCC(CC(N)CC(C)C)CC3)c(C)c2c1
CDK2_01_005864,CC(C)CC(N)C(=O)Nc1cc2ccnc(O)c2cc1N
CDK2_02_000443,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCNCC4)cn3)ncc1CC2
CDK2_01_004441,NC(=O)CCCCCNC(=O)Nc1cccc(-c2nc3cc(C(F)(F)F)ccc3o2)c1
CDK2_01_003437,NC(=O)CCC(=O)Nc1ccc(F)cc1
CDK2_02_000261,CNc1ncc2c(-c3ccc(N4CCNCC4)cc3)nn(CC3CCC(N)CC3)c2n1
CDK2_01_001419,NCCN(CCN)S(=O)(=O)NCC1CC2OC(c3cc(N)c(O)nc3O)CC2O1
CDK2_01_003580,CNC(N)c1ccccc1OC(N)c1cccc(CNc2cccc3ccccc23)n1
CDK2_02_000694,CNc1ccc(-c2[nH]cnc2C(N)NCc2ccncc2)cc1
CDK2_02_000039,CCC(Nc1nc(NC2CC2)c2ncn(C(C)C)c2n1)C(C)O
CDK2_02_001230,Nc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1
CDK2_01_004214,CNCc1ccc(-c2ccc3nc(N4Cc5ccccc5C4)oc3c2)cc1NC
CDK2_01_003243,c1ccc(Nc2ccc(Nc3ncnc4ccccc34)cc2)cc1
CDK2_01_001124,Nc1nccn2c(-c3cccc(NC(O)c4cc(F)cc(F)c4)c3)cnc12
CDK2_02_000075,Cc1c(Nc2ncc(N)c(-c3cnc4ccccn34)n2)cnn1C1CCN(C(C)O)CC1
CDK2_01_003599,Cc1sc2nc(-c3cccc(NO)c3)nc(O)c2c1C
CDK2_02_001283,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1
CDK2_02_000401,CCNc1nc(C)c(-c2ccnc(Nc3ccc(CNC(C)O)cc3)n2)s1
CDK2_01_003803,CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2C)sc(C(O)OC)c1C
CDK2_02_000922,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C(F)(F)F)ccc3F)n2)cc1
CDK2_02_000905,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CDK2_02_000451,COc1cc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)ccc1S(N)(=O)=O
CDK2_01_002529,Cc1ccc(-c2cccc(C(F)(F)F)c2)c(OCc2ccc(N)cc2)n1
CDK2_01_009503,CCN(CC)Cc1cc(N)cc(Nc2ccnc3cc(N)ccc23)c1
CDK2_02_000919,CCNC1CCC(Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1
CDK2_01_002652,Nc1c(-c2ccccc2)cc(C(=O)NCCc2ccccn2)c2ccccc12
CDK2_02_001277,CCCNc1nc(C)c(-c2ccnc(Nc3cccc(NO)c3)n2)s1
CDK2_01_001560,Cc1ccc(CC2NC(=S)NC2=O)cc1NO
CDK2_01_001412,N=C(N)c1cc(F)cc(Nc2nc3cc(C(N)N)ccc3c3sccc23)c1
CDK2_01_005365,Nc1cc(Nc2ncnc3sc(NC(=O)CCCN4CCC(F)CC4)cc23)ccc1F
CDK2_02_001229,CCn1nc(C)c(-c2ccnc(Nc3cccc(NO)c3)n2)c1C
CDK2_01_000072,Cn1c(O)c2nc(NCCCN3CCOCC3)n(Cc3cccc(N)c3)c2c1O
CDK2_01_001463,CC1CCCN(Cc2nc3c(c(O)c(O)n3C)n2Cc2ccc(N)cc2N)C1
CDK2_01_001751,CC1C(CNC(=O)C2CC3CC3N2C(O)Cn2nc(C(N)=O)c3ccccc32)C1(N)N
CDK2_01_008692,CNc1ccc(-c2cccnc2-c2cc(NC)c(NC)c(NC)c2)cc1N
CDK2_01_007060,FC(F)(F)Cc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12
CDK2_01_003806,CCc1ccc2c(c1)oc1cc(-c3ccc(NCC(N)N)c(NC)c3)cc(N)c12
CDK2_02_001432,CCCCn1c(=O)ccc2cnc(Nc3ccccc3)nc21
CDK2_01_008036,Cn1cc(C(O)c2cncc(NC(=O)Cc3c(F)cccc3F)c2)c2cncnc21
CDK2_01_004065,Cc1ccc2[nH]c(-c3ccccc3)c(Cc3ccccc3)c2c1
CDK2_01_006578,NC1c2cc(-c3ccc(NP(=O)(O)O)cc3)ccc2NCCC1Cc1ccc2c(c1)NCCN2
CDK2_02_001464,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCCC(NC(C)O)C2)c1
CDK2_01_001072,CC(N)(N)c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1
CDK2_01_000418,Cc1c(-c2cc(O)n(Cc3ccccc3)n2)c2cc(N)ccc2n1CC(=O)O
CDK2_02_001437,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1
CDK2_01_009692,Cc1cccc2ccc3ccc4[nH]c5ccccc5c4c3c12
CDK2_02_000671,CC(Cc1ccc(-n2cnnc2O)cc1)C(=O)Nc1cc(C2CC2)[nH]n1
CDK2_01_004045,CC(N)C1CC(N)CCC1C(N)(N)c1ccc(NCc2ccc(N)cc2)cc1
CDK2_02_000099,NS(=O)(=O)c1ccc(NCc2c(O)[nH]c3ccc4ncccc4c23)cc1
CDK2_01_004203,Nc1cccc(N)c1-c1nc2ccnc(Nc3cc(N4CCN(CCO)CC4)ncn3)c2s1
CDK2_02_001021,CCn1c(=O)ccc2cnc(Nc3ccccc3)nc21
CDK2_01_000422,Cc1cc(O)nc2c1c(-c1ccccc1)nn2-c1ccc(S(N)(=O)=O)cc1
CDK2_02_000151,CCNC(=O)N1CCC(Nc2ncc(C)c(-c3[nH]nc4cc(F)ccc34)n2)CC1
CDK2_02_000485,CN1CCN(c2cccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1
CDK2_01_009973,CC(C)c1ccc2[nH]c(CC(N)C3CC3)cc2c1
CDK2_01_007189,CCC(CN)CC(N)c1ccc(CC(N)C2Cc3ccccc3C2)cc1
CDK2_01_007532,Cc1ccc(C(NCCN2CCC(O)(CCC(N)N)CC2)c2ccccc2)cc1
CDK2_01_001176,CCCc1cc2c(C(F)(F)F)[nH]nc2c(CCC)c1NC(N=C(N)N)c1ccc(N)cc1
CDK2_01_006259,Nc1c(-c2ccc(Nc3ccccc3)cc2)nc2ccccc2c1C(N)N
CDK2_02_000666,CNC(=O)CN1CCCC(Nc2ncc(N)c(-c3c[nH]c4ccccc34)n2)C1
CDK2_01_007282,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3F)CC2)cn1
CDK2_02_000904,Nc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1
CDK2_01_004067,Cc1cc(Nc2ccc(C(N)=O)cc2)n2ncnc2n1
CDK2_02_000301,CCc1cc(NC(=O)c2ccc(C)cc2)[nH]n1
CDK2_01_000955,CC(N)C(N)CC(N)C1(N)CC(N)C(NCc2cc3ccccc3o2)C1
CDK2_01_007760,Nc1ccccc1CC1c2ccccc2C(=O)N(c2cccc3ccccc23)C1N
CDK2_02_000768,Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C
CDK2_01_009792,O=C(Nc1ccc(C(=O)O)cc1)Nc1cc(C(O)O)ccc1Nc1ccc(F)c(F)c1
CDK2_01_008604,NCCCOC1CCc2cc3c(cc21)NCCN3
CDK2_01_006309,Fc1cccc(-n2cnc3c(NCc4cnccn4)nc(N4CCOCC4)nc32)c1
CDK2_02_000799,Nc1cccc(F)c1C(=O)Nc1cccnc1C(=O)NC1CCNCC1
CDK2_01_006527,Cc1cncc(-c2cnc(NC3CCNCC3OCC3CCCCC3)c3nc(O)c(C)cc23)c1
CDK2_02_000677,CC(O)C(C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1F
CDK2_02_000491,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCNCC4)cc3)ncc1CC2
CDK2_01_007866,Cc1ccc(-n2c3ccc(NO)cc3c3c(O)nc(O)nc32)cc1
CDK2_01_005165,NC(=O)c1cnn(-c2ccc(NO)cc2)c1C(F)(F)F
CDK2_01_008099,CC(C)c1ccc2nc(CC(O)C(N)c3ccccc3)cc(N=C(N)N)c2c1
CDK2_02_000403,O=C(Cc1ccc(F)cc1)Nc1ncnc2ccc(N3CCCC3(O)O)cc12
CDK2_01_001490,CC(C)(C)c1nc2c(O)cc(N3CCNCC3)nc2s1
CDK2_02_001471,O=C(Cc1ccccc1)Nc1[nH]nc2c1CN(C(=O)Nc1ccccc1)C2
CDK2_02_000984,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N(C)C)cc3)nc1-2
CDK2_02_001289,c1cc2cc(-c3ccnc4[nH]ccc34)cnc2cn1
CDK2_02_001281,Nc1cccc(N)c1C(=O)Nc1cccnc1C(=O)NC1CCNCC1
CDK2_01_004909,NC(N)=Nc1ccc2c3ccccc3n(C(N)=NOc3ccc(N)cc3)c2c1
CDK2_01_004193,Oc1ncnc2scc(C3CCNC3)c12
CDK2_02_000093,NC1CCC(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)n3ncnc3n2)CC1
CDK2_02_000453,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCCC3)n2)cc1
CDK2_01_003900,Cc1ccc(Nc2[nH]nc3c2CN(C(C)O)CC3)cc1
CDK2_02_001141,Cc1cnc(Nc2cccc3c2OCO3)nc1-c1ccnc(C(=O)NC(CO)c2cccc(N)c2)c1
CDK2_02_000332,CNS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
CDK2_01_003082,Cc1c(O)nc(NCCO)nc1-c1ccc(F)cc1
CDK2_02_000985,CC(C)n1c(=O)ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21
CDK2_02_000520,CC(C)(C)c1cnc(CSc2cnc(NC3CCC(O)CC3)s2)o1
CDK2_01_001708,Cc1cn(-c2ccc(C(N)N)c(N)c2)c2cc3c(cc12)NCN3
CDK2_01_004122,Nc1ccc(C2CC2(O)c2ccc3ccccc3c2)cc1
CDK2_01_006599,CCN(Cc1ccco1)c1nc(Nc2ccc(F)c(N)c2)nc2ccccc12
CDK2_02_001548,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CDK2_01_004809,NCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1
CDK2_02_000273,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C
CDK2_01_006889,CCc1ccc(C2Cc3oc(C(N)NC4CCCC4)c(C)c3C(N)C2)cc1
CDK2_02_000781,CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3nc4ccccc4s3)n2)cc1
CDK2_02_000188,Cc1cc(CC2Nc3cccc(N)c3C2N)nc2c(-c3ccc(C(N)CCCN)cc3)cccc12
CDK2_02_000226,COc1ccc(-n2nc(C(=O)O)c3ccc4[nH]ncc4c32)cc1
CDK2_02_000949,CC(C)(C)c1cnc(CSc2nnc(NC(=O)C3CCCNC3)s2)o1
CDK2_01_008786,Oc1nc(O)c(C(O)NCc2cccc(F)c2)c(Nc2ccc(-c3ccccc3)cc2)n1
CDK2_02_000181,CCCc1cc(NC(=O)c2ccc(C)cc2)[nH]n1
CDK2_01_003160,N=C(N)CNCC1CCC(CN=C(N)OC(c2ccccc2)c2ccccc2)CC1
CDK2_01_002814,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2cccc(F)c2)cc1
CDK2_02_001224,CCC(Nc1nc(NC2CCC2)c2ncn(C(C)C)c2n1)C(C)O
CDK2_02_001409,CCC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1
CDK2_01_008411,CCn1c(=O)ccc2cnc(Nc3ccc(OC)c(OC)c3)nc21
CDK2_01_001866,NC(N)=Nc1ccccc1CCC(N)C1Cc2cc(N)c(NCc3ccc(N)cc3N)c(N)c2C1
CDK2_01_000333,Cc1ccc(-n2nc(C)c(NCC(O)CN)c2C)cc1
CDK2_02_000885,COc1ccc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc2c1C1CCCC1
CDK2_01_007527,CNc1ccc2[nH]c3c(C)cc4ccc(NCCN5CCCCC5)cc4c3c2c1
CDK2_01_000323,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)ncc1F
CDK2_02_000361,c1cnc2[nH]cc(-c3ccnc(N4CCOCC4)n3)c2c1
CDK2_02_000512,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)O)cc3)nc1-2
CDK2_02_000605,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)NC4CCCC4)cc3)nc1-2
CDK2_02_000956,OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1
CDK2_02_000779,CN(C)S(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
CDK2_01_009177,O=C1NC(=S)SC1Cc1cc2ccccc2[nH]1
CDK2_01_000135,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCCC3C(N)=O)cc2n1
CDK2_01_003333,NC(CN1C(N)c2ccccc2C1N)C(=O)Nc1sc2c(c1C(N)NCc1ccco1)CCCC2
CDK2_01_000326,CN1CCc2sc(-c3nc4cccc(C(N)=O)c4[nH]3)cc2C1
CDK2_02_001235,CCc1cccc(C(C)Nc2cc(C3CC3)[nH]n2)c1
CDK2_02_000426,CN1CCCC(COc2cccc(-c3ccnc(Nc4cccc(NC(O)C(F)(F)F)c4)n3)c2)C1
CDK2_01_005976,Cc1cc(N)c(C)c2ccc(-c3ccc(N)c(O)c3)cc12
CDK2_02_001335,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(NC3CCCC(N)C3)nc12
CDK2_01_004863,CCCn1c(O)c2nc(CCc3ccccc3)[nH]c2c1O
CDK2_01_006716,COc1cnc(Nc2cnn(C)c2)nc1NC1C2CCC(C2)C1C(N)=O
CDK2_01_006769,CC(=O)Nc1cc(-c2ccccc2N(C)C)cn2c(-c3ccccc3)cnc12
CDK2_01_002559,Oc1cccc(C2NCCc3c2oc2ccccc32)c1
CDK2_01_000720,Cc1ccc(C(O)C(N)c2ccc(CCC(N)C3CCCC3)cc2)cc1
CDK2_02_000223,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1
CDK2_01_002146,COc1ccccc1CNc1nc(N)nc2c1ncn2C(C)C
CDK2_01_002544,Nc1ccc(Cc2cc(Cc3cccc(N)c3)c3ncccc3c2)cc1
CDK2_01_006075,Oc1nc(O)c2c3ccccc3n(-c3cccc(C(F)(F)F)c3)c2n1
CDK2_01_006849,CNc1ccc(-c2cc(C(N)NCC(C)N)[nH]n2)cc1
CDK2_01_009176,CN(C)CCNc1ncnc2c1ncn2C1CCCC1
CDK2_02_000055,CNc1ccc(C=C(N)Nc2cc(C3CCC3)[nH]n2)cc1
CDK2_02_000861,CCCn1c(=O)ccc2cnc(Nc3ccccc3)nc21
CDK2_01_000236,CCn1c(N2CCCC(N)C2)nc2cn(Cc3nc(C)cc4ccccc34)c(O)c21
CDK2_01_008504,Nc1ncc(-c2cc(N3CC4CC3CO4)nc(N3CCC3)n2)cc1C(F)(F)F
CDK2_01_007600,Cc1[nH]nc(N)c1-c1nc2cc(F)c(CO)cc2s1
CDK2_01_000266,OC1CCn2c(nc3ccccc32)C1C(O)Nc1ccccc1F
CDK2_01_008052,Cc1cn2c(n1)CN(C(=O)c1cccc(C(F)(F)F)c1N)CC2
CDK2_02_001303,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
CDK2_01_006365,CN(C)CCN1C(=O)c2c(c(-c3ccc(O)cc3)nc3cnc4ccccc4c23)C1O
CDK2_01_006572,Oc1nc(-c2ccccc2)nc2ccccc12
CDK2_02_001042,CS(=O)(=O)c1ccc(Nc2cc(NC3CCC(N)CC3)nc3ncnn23)cc1
CDK2_02_001365,COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC
